Product category,Product category (english),Brand name,Retailer,Article no.,Article description,Article description (english),Picture url,Retail price,Old retail price,Currency,Rating,Number of reviews,Features,Features (english),Product link,Created at
QI-Ladegerät,QI charger,PARKSIDE,lidlde,100332453,"PARKSIDE® Akku Hochentaster »PAHE 20-Li B2«, ohne Akku und Ladegerät","PARKSIDE® battery pruner »PAHE 20-Li B2«, without battery and charger",https://www.lidl.de/media/60306da2ba066a31c6496d6ad13ca277.jpeg,54.99,54.99,EUR,4.5,62,"PARKSIDE® Akku Hochentaster »PAHE 20-Li B2«, ohne Akku und Ladegerät
 
Eigenschaften
 
 
Zum komfortablen, kabellosen Sägen bis in 4 m Höhe
 
Trennt Äste bis zu einer Stärke von 20 cm
 
Neigbarer Sägekopf zur optimalen Schnittführung auch an schwer zugänglichen Stellen
 
Werkzeuglose Ketten-Schnellspannung
 
Schwert mit vibrationsarmer Kette
 
Automatisches Kettenölsystem
 
Längenverstellbarer Schultergurt
 
Aluminium-Teleskoprohr mit ca. 70 cm Einstellbereich und Schnellverschluss
 
Robustes Motorgehäuse mit Ölstandsfenster
 
Antirutschgriff mit Sicherheitsschalter
 
Gerät kompatibel mit allen Akkus der Serie 
PARKSIDE X 20 V Team 
 
Akku-Empfehlung: 20 V (4 Ah)
 
Lieferung erfolgt ohne Akku und Ladegerät
 
 
 
Den passenden Akku
 sowie das Ladegerät kannst du hier bestellen.
 
 
 
Enthaltenes Zubehör:
 1 Schwertschutzhülle, 1 Tragegurt, Montagewerkzeug, 100 ml Bio-Kettenöl „Made in Germany”
 
 
Technische Daten
 
 
Kettengeschwindigkeit: max. 5 m/s
 
Gesamtlänge: ca. 195-265 cm
 
Max. Schnittlänge: ca. 20 cm
 
 
 
Material
 
 
Gehäuse: Kunststoff, Fiberglas
 
Teleskoprohr: Aluminium
 
 
 
Maße
 
ca. 26,5 x 13,5 x 13,5 cm
 
 
Gewicht
 
ca. 3400 g","PARKSIDE® battery pruner »PAHE 20-Li B2«, without battery and charger
 
properties
 
 
For convenient, cordless sawing up to a height of 4 m
 
Separates branches up to a thickness of 20 cm
 
Tiltable saw head for optimal cutting guidance even in hard-to-reach places
 
Toolless quick chain tensioning
 
Sword with low-vibration chain
 
Automatic chain oil system
 
Adjustable shoulder strap
 
Aluminum telescopic tube with approx. 70 cm adjustment range and quick release
 
Robust motor housing with oil level window
 
Anti-slip handle with safety switch
 
Device compatible with all batteries of the series
PARKSIDE X 20 V team
 
Battery recommendation: 20 V (4 Ah)
 
Delivery takes place without battery and charger
 
 
 
The right battery
 as well as the charger can be ordered here.
 

 
Included accessories:
 1 protective sword cover, 1 carrying strap, assembly tools, 100 ml organic chain oil ""Made in Germany""
 
 
Technical specifications
 
 
Chain speed: max. 5 m / s
 
Total length: approx. 195-265 cm
 
Max. Cutting length: approx. 20 cm
 
 
 
material
 
 
Housing: plastic, fiberglass
 
Telescopic tube: aluminum
 
 
 
Dimensions
 
approx. 26.5 x 13.5 x 13.5 cm
 
 
Weight
 
approx. 3400 g",https://www.lidl.de/p/parkside-akku-hochentaster-pahe-20-li-b2-ohne-akku-und-ladegerat/p100332453,2021-12-22 05:09:48.281380+00:00
QI-Ladegerät,QI charger,Black & Decker,lidlde,100292599,"Black & Decker KFZ Wechselrichter, 100 W, 12/240 V","Black & Decker car inverter, 100 W, 12/240 V",https://www.lidl.de/media/f318f217e2f0feae7239e33b48f1fef0.jpeg,29.95,39.99,EUR,,,"Eigenschaften
 
 Dieser KFZ-Wechselrichter von Black und Decker wandelt die Spannung aus dem Zigarettenanzünderanschluss in 230 V / 100 W um
 Neben der normalen Steckdose verfügt er über einen USB-Anschluss, an welchen Tablets, Smartphones usw. geladen werden können 
Material
 
Kunststoff, Kupfer 
Technische Daten
 
 Eingangsspannung: 12 V- 
 Ausgangsspannung: 230 V~ 
 Leistung: 100 W 
 Anschlüsse: Steckdose, USB-A Buchse 
Maße
 
ca. B 15 x H 29 x L 25 cm 
Gewicht
 
ca. 570 g ","properties
 
 This vehicle inverter from Black and Decker converts the voltage from the cigarette lighter connection into 230 V / 100 W.
 In addition to the normal socket, it has a USB port on which tablets, smartphones, etc. can be charged
material
 
Plastic, copper
Technical specifications
 
 Input voltage: 12 V
 Output voltage: 230 V ~
 Power: 100 W
 Connections: socket, USB-A socket
Dimensions
 
approx. W 15 x H 29 x L 25 cm
Weight
 
approx. 570 g",https://www.lidl.de/p/black-decker-kfz-wechselrichter-100-w-12-240-v/p100292599,2021-12-22 05:09:51.745825+00:00
Steckdosenleiste,Power Strip,SILVERCREST,lidlde,100326972,SILVERCREST® Steckdosenleiste 4fach inkl. 2fach USB,SILVERCREST® socket strip 4-way incl. 2-way USB,https://www.lidl.de/media/7d471cee2f6900bc5b0074fd6d0361a9.jpeg,9.99,9.99,EUR,5.0,9,"SILVERCREST® Steckdosenleiste 4fach inkl. 2fach USB
Eigenschaften
 
Steckdosenleiste 4-fach mit USB 
Auch zum Laden von Smartphones, Tablets, E-Book-Readern etc. 
2 USB-Ladebuchsen zusätzlich zur normalen Steckdosen-Nutzung 
Beleuchteter Ein-/Aus-Schalter 
Technische Daten
 
Bemessungsspannung: 5,0 VDC 
Bemessungsstrom: 2,4 A (gesamt) 
Bemessungsleistung: max. 12,0 W 
Kabellänge: 1,5 m 
Material
Kunststoff
Gewicht
ca. 445 g
Hinweise
 
 Nicht hintereinander stecken! Nicht abgedeckt betreiben! Spannungsfrei nur bei gezogenem Stecker! Nur zur Verwendung in trockenen Räumen! 
Benutzen Sie diese USB-Anschlüsse nur für IT-Geräte! ","SILVERCREST® socket strip 4-way incl. 2-way USB
properties
 
4-way socket outlet with USB
Also for charging smartphones, tablets, e-book readers, etc.
2 USB charging sockets in addition to normal socket use
Illuminated on / off switch
Technical specifications
 
Rated voltage: 5.0 VDC
Rated current: 2.4 A (total)
Rated power: max. 12.0 W.
Cable length: 1.5 m
material
plastic
Weight
approx. 445 g
Hints
 
 Do not plug in a row! Do not operate covered! Voltage-free only when the plug is pulled! Only for use at dry areas!
Use these USB connections only for IT devices!",https://www.lidl.de/p/silvercrest-steckdosenleiste-4fach-inkl-2fach-usb/p100326972,2021-12-22 05:09:54.252444+00:00
Steckdosenleiste,Power Strip,PARKSIDE,lidlde,100333059,"PARKSIDE® Steckdosenleiste 2x3 und 6 fach, spritzwassergeschützt","PARKSIDE® socket strip 2x3 and 6 times, splash-proof",https://www.lidl.de/media/663abac92de53e7bfaa07bb60e5e6545.jpeg,12.99,12.99,EUR,4.7,28,"PARKSIDE® Steckdosenleiste 2x3 und 6 fach, spritzwassergeschützt
 
Eigenschaften
 
 
Für den Innenbereich und den kurzfristigen Einsatz im Freien – spritzwassergeschützt (IP44)
 
Selbstschließende Klappdeckel
 
Beleuchteter Ein-/Aus-Schalter
 
6-fach Steckerleiste: 6 Steckdosen mit erhöhtem Berührungsschutz durch selbstverriegelnde Kontaktöffnungen
 
3-fach Steckerleiste: 
 
2 Stück
 
Je 3 Steckdosen mit erhöhtem Berührungsschutz durch selbstverriegelnde Kontaktöffnungen
 
 
 
 
 
Technische Daten
 
 
Bemessungsleistung 3-fach 2er-Set: max. 3680 W
 
Bemessungsleistung 6-fach: max. 2990 W
 
 
 
Material
 
Kunststoff
 
 
Maße
 
 
Kabellänge: 2 m
 
3-fach 2er Set: je ca. 22,5 x 6,65 x 5,7 cm
 
6-fach: ca. 37,5 x 6,65 x 4,2 cm
 
 
 
Gewicht
 
 
3-fach 2er Set: je ca. 541 g
 
6-fach: ca. 662 g
 ","PARKSIDE® socket strip 2x3 and 6 times, splash-proof
 
properties
 
 
For indoor use and short-term outdoor use - splash-proof (IP44)
 
Self-closing hinged lid
 
Illuminated on / off switch
 
6-way power strip: 6 sockets with increased contact protection through self-locking contact openings
 
3-way connector:
 
2 pieces
 
3 sockets each with increased contact protection through self-locking contact openings
 
 
 
 
 
Technical specifications
 
 
Rated power 3-fold, 2-piece set: max. 3680 W.
 
Rated power 6-fold: max. 2990 W.
 
 
 
material
 
plastic
 
 
Dimensions
 
 
Cable length: 2 m
 
3-fold 2-piece set: each approx. 22.5 x 6.65 x 5.7 cm
 
6-fold: approx. 37.5 x 6.65 x 4.2 cm
 
 
 
Weight
 
 
3-fold 2-piece set: each approx. 541 g
 
6-fold: approx. 662 g",https://www.lidl.de/p/parkside-steckdosenleiste-2x3-und-6-fach-spritzwassergeschutzt/p100333059,2021-12-22 05:09:55.971086+00:00
Steckdosenleiste,Power Strip,SILVERCREST,lidlde,100330622,SILVERCREST® Steckdosenleiste 2er-Set,"SILVERCREST® socket strip, set of 2",https://www.lidl.de/media/66ebd35c414147b3e07d73e1f1863b10.jpeg,4.99,4.99,EUR,4.8,6,"SILVERCREST® Steckdosenleiste 2er-Set, mit praktischem Flachstecker
Eigenschaften
 
Mit praktischem Flachstecker - passt hinter jeden Schrank 
Kabellänge: 1,5 m 
Beleuchteter Ein-/Aus-Schalter 
 je 3 Steckplätze pro Steckdosenleiste 
Max. 3680 Watt
 
 
Gewicht
 
je ca. 370 g 
Hinweise
 
Nicht hintereinander stecken! Nicht abgedeckt betreiben! Spannungsfrei nur bei gezogenem Stecker! Nur in trockenen Räumen verwenden! ","SILVERCREST® socket strip set of 2, with practical flat plug
properties
 
With a practical flat plug - fits behind every cupboard
Cable length: 1.5 m
Illuminated on / off switch
 3 slots per socket strip
Max. 3680 watts
 
 
Weight
 
approx. 370 g each
Hints
 
Do not plug in a row! Do not operate covered! Voltage-free only when the plug is pulled! Use only in dry rooms!",https://www.lidl.de/p/silvercrest-steckdosenleiste-2er-set/p100330622,2021-12-22 05:09:57.173162+00:00
Steckdosenleiste,Power Strip,SILVERCREST,lidlde,100331753,"SILVERCREST® Steckdosenleiste, Aluminium, mit Shutter","SILVERCREST® socket strip, aluminum, with shutter",https://www.lidl.de/media/20194e2adec305322422fb0b0c8c9b67.jpeg,9.99,9.99,EUR,5.0,7,"SILVERCREST® Steckdosenleiste Alu, mit Shutter
Eigenschaften
 
Schützt Ihre Elektrogeräte bei Überspannung bis 1800 Volt 
Beleuchteter Ein-/Aus-Schalter und Funktionskontrollleuchte 
Mit Shutter 
Praktische schräge Anordnung zur einfacheren Nutzung 
 
Maße
 
ca. 46,5 x 5,5 x 4,2 cm 
 
Gewicht
 
ca. 590 g 
 
 
Hinweise
Nicht hintereinander stecken! 
 Nicht abgedeckt betreiben! 
 Spannungsfrei nur bei gezogenem Stecker!
 Nur zur Verwendung in trockenen Räumen!","SILVERCREST® socket strip aluminum, with shutter
properties
 
Protects your electronic devices from overvoltage of up to 1800 volts
Illuminated on / off switch and function control light
With shutter
Practical inclined arrangement for easier use
 
Dimensions
 
approx. 46.5 x 5.5 x 4.2 cm
 
Weight
 
approx. 590 g
 
 
Hints
Do not plug in a row!
 Do not operate covered!
 Voltage-free only when the plug is pulled!
 Only for use at dry areas!",https://www.lidl.de/p/silvercrest-steckdosenleiste-aluminium-mit-shutter/p100331753,2021-12-22 05:09:58.408286+00:00
Steckdosenleiste,Power Strip,SILVERCREST,lidlde,100317115,"SILVERCREST® Steckdosenleiste, wendig, mit USB-Anschluss","SILVERCREST® socket strip, manoeuvrable, with USB connection",https://www.lidl.de/media/561bb3a65512c32e4c6b7d3e2682da4c.jpeg,14.99,14.99,EUR,4.8,20,"SILVERCREST® Steckdosenleiste, inklusive USB
Eigenschaften
 
Flexible Steckdosenleiste 5-fach 
 Mit 2 USB-Ladebuchsen zum Aufladen von mobilen Geräten 
 Positionierung einzelner Steckdosen in verschiedene Richtungen möglich 
Schützt Ihre Elektrogeräte bei Überspannung 
 Funktionskontrollleuchte für Überspannungsschutz 
 Beleuchteter Ein-/Aus-Schalter 
 Mit Shutter 
Mit praktischem Flachstecker – passt hinter jeden Schrank
Technische Daten
 
Bemessungsspannung: 5,0 VDC 
 Bemessungsstrom: 2,1 A (gesamt) 
 Bemessungsleistung: max. 10,5 W
Maße
ca. 49,0 x 6,0 x 4,4 cm
Gewicht
ca. 660 g
Hinweise
Nicht hintereinander stecken! Nicht abgedeckt betreiben! Spannungsfrei nur bei gezogenem Stecker! Nur zur Verwendung in trockenen Räumen! Benutzen Sie diese USB-Anschlüsse nur für IT-Geräte!","SILVERCREST® socket strip, including USB
properties
 
Flexible socket strip 5-way
 With 2 USB charging sockets for charging mobile devices
 Positioning of individual sockets in different directions possible
Protects your electronic devices from overvoltage
 Function control lamp for overvoltage protection
 Illuminated on / off switch
 With shutter
With a practical flat plug - fits behind every cupboard
Technical specifications
 
Rated voltage: 5.0 VDC
 Rated current: 2.1 A (total)
 Rated power: max. 10.5 W.
Dimensions
approx. 49.0 x 6.0 x 4.4 cm
Weight
approx. 660 g
Hints
Do not plug in a row! Do not operate covered! Voltage-free only when the plug is pulled! Only for use at dry areas! Use these USB connections only for IT devices!",https://www.lidl.de/p/silvercrest-steckdosenleiste-wendig-mit-usb-anschluss/p100317115,2021-12-22 05:09:59.593844+00:00
Steckdosenleiste,Power Strip,SILVERCREST,lidlde,100324093,"SILVERCREST® 3fach Steckdosenleiste Zur Klemmbefestigung, 3m Zuleitung","SILVERCREST® 3-way socket strip For clamp fastening, 3m supply line",https://www.lidl.de/media/8ef4293e9efb1eed3e4e4ad4bb329756.jpeg,9.99,9.99,EUR,4.3,6,"SILVERCREST® 3-fach Steckdosenleiste zur Klemmbefestigung, 3 m Zuleitung
Eigenschaften
 
Mit Überstromschutz 
Mit beweglichem, rutschfestem Oberflächenschutz zur optimalen Fixierung der Klemme 
Mit extra starker Feder
Material
Kunststoff
Maße
 
Gesamt: ca. 15,1 x 12,7 x 9,7 cm 
Kabellänge: ca. 3 m
Gewicht
ca. 645 g","SILVERCREST® 3-way socket strip for clamp fastening, 3 m supply line
properties
 
With overcurrent protection
With movable, non-slip surface protection for optimal fixation of the clamp
With an extra strong spring
material
plastic
Dimensions
 
Overall: approx. 15.1 x 12.7 x 9.7 cm
Cable length: approx. 3 m
Weight
approx. 645 g",https://www.lidl.de/p/silvercrest-3fach-steckdosenleiste-zur-klemmbefestigung-3m-zuleitung/p100324093,2021-12-22 05:10:00.775813+00:00
Steckdosenleiste,Power Strip,PARKSIDE,lidlde,100324597,PARKSIDE® Outdoor-Steckdosenleiste,PARKSIDE® outdoor socket strip,https://www.lidl.de/media/199dc4b78d5b24daaebfbc1b4d982b35.jpeg,17.99,17.99,EUR,5.0,2,null,null,https://www.lidl.de/p/parkside-outdoor-steckdosenleiste/p100324597,2021-12-22 05:10:02.021091+00:00
Steckdosenleiste,Power Strip,SILVERCREST,lidlde,100324914,SILVERCREST® Tischsteckdosenleisten,SILVERCREST® Tischsteckdosenleisten,https://www.lidl.de/media/62528fd6c610ea04ce1989146e891704.jpeg,6.99,6.99,EUR,4.8,17,null,null,https://www.lidl.de/p/silvercrest-tischsteckdosenleisten/p100324914,2021-12-22 05:10:03.510639+00:00
Steckdosenleiste,Power Strip,SILVERCREST,lidlde,100335221,SILVERCREST® Steckerleiste Zigbee Smart Home,SILVERCREST® Steckerleiste Zigbee Smart Home,https://www.lidl.de/media/2f9f09d0b409ad8c4498adaa59a31b24.jpeg,24.99,24.99,EUR,3.3,4,"SILVERCREST® Steckerleiste Zigbee Smart Home
 
Diese Steckdosenleiste ist das Bindeglied zu Ihrem Lidl Smart Home System und macht Ihre eingesteckten Elektrogeräte über die Lidl Home App schaltbar. Verbinden Sie Leuchten, Küchengeräte, Haushaltsgeräte und vieles mehr.
 
Eigenschaften
 
 
Steckdosen einzeln ansteuerbar
 
In Verbindung mit dem Lidl-Gateway (separat zu erwerben) und der Lidl Home App stehen folgende Funktionen zur Verfügung: 
 
Mehrere Zeitschaltprogramme
 
Countdown-Funktion
 
Automatisches Ein-/Ausschalten (bei Sonnenuntergang/Sonnenaufgang)
 
Automatische Zeitumstellung (Sommer/Winter)
 
 
 
Sprachsteuerung mit Google Assistant
 
Dieses Produkt kann in andere ZigBee 3.0 kompatible Systeme integriert werden.*
 
Zur Nutzung dieses Produkts ist ein Gateway (separat erhältlich) nach Zigbee Standard erforderlich
 
Zur Nutzung des Produkts wird ein Router benötigt (nicht im Lieferumfang enthalten)
 
4 x USB-A-Anschluss und LED-Status-Anzeige
 
Mit \Smart Fast Charge“ für optimierte Ladezeit
 
Benachrichtigung über Status (an/aus)
 
Überstromschutz
 
Steckplätze im 45 Grad Winkel schräg angebracht
 
Sichere Kommunikation mit Verschlüsselung
 
Button zum Vernetzen und manuellem Ein-und Ausschalten
 
Mit Schnellanleitung (komplette Anleitung via App oder Download von der Service-Website erhältlich)
 
 
 
Technische Daten
 
 
Drahtloses Verbindungsprotokoll: Zigbee 3.0
 
USB-A: 5V 2,4 A /port, total 6 A (30 W) max.
 
3 Wege Steckdosenleiste: (16A/220-240 V~ 50 Hz)
 
Maximale Gesamtbelastung 3840 W
 
 
 
Maße
 
ca. 6,5 x 4,1 x 35 cm","SILVERCREST® power strip Zigbee Smart Home
 
This socket strip is the link to your Lidl Smart Home system and makes your plugged-in electrical devices switchable via the Lidl Home app. Connect lights, kitchen appliances, household appliances and much more.
 
properties
 
 
Sockets can be controlled individually
 
The following functions are available in conjunction with the Lidl gateway (to be purchased separately) and the Lidl Home app:
 
Several time switch programs
 
Countdown function
 
Automatic switch on / off (at sunset / sunrise)
 
Automatic time change (summer / winter)
 
 
 
Voice control with the Google Assistant
 
This product can be integrated into other ZigBee 3.0 compatible systems. *
 
To use this product, a gateway (sold separately) according to the Zigbee standard is required
 
A router is required to use the product (not included)
 
4 x USB-A connection and LED status display
 
With \ Smart Fast Charge “for optimized charging time
 
Notification of status (on / off)
 
Overcurrent protection
 
Slots at an angle of 45 degrees
 
Secure communication with encryption
 
Button for networking and manual switching on and off
 
With quick instructions (complete instructions available via app or download from the service website)
 
 
 
Technical specifications
 
 
Wireless connection protocol: Zigbee 3.0
 
USB-A: 5V 2.4 A / port, total 6 A (30 W) max.
 
3 way socket strip: (16A / 220-240 V ~ 50 Hz)
 
Maximum total load 3840 W.
 
 
 
Dimensions
 
approx. 6.5 x 4.1 x 35 cm",https://www.lidl.de/p/silvercrest-steckerleiste-zigbee-smart-home/p100335221,2021-12-22 05:10:04.867533+00:00
Steckdosenleiste,Power Strip,SILVERCREST,lidlde,100306994,"SILVERCREST® Steckerleiste, »Zigbee Smart Home«","SILVERCREST® Steckerleiste, »Zigbee Smart Home«",https://www.lidl.de/media/172047aa3ac5321fba154cf204498e42.jpeg,34.99,34.99,EUR,3.8,24,"SILVERCREST® Steckerleiste »Zigbee Smart Home« mit Überstromschutz
Eigenschaften
 
Für die intelligente Steuerung von elektronischen Geräten 
 Diese Steckdosenleiste ist das Bindeglied zu Lidl Home und integriert deine Elektrogeräte in dein Lidl Home 
Verbinde Leuchten, Küchengeräte, Haushaltsgeräte und vieles mehr 
 Eingesteckte Geräte sind zu Hause und auch von unterwegs bedienbar 
 Steckdosen einzeln ansteuerbar 
 Steckplätze im 45 Grad Winkel schräg angebracht 
 Benachrichtigung über Status (an/aus) 
 Überstromschutz 
Zur Nutzung dieses Produkts ist ein Gateway (separat erhältlich) nach Zigbee Standard erforderlich 
 Steuerbar mit der Lidl App oder Sprachsteuerung
I
 in Verbindung mit dem Lidl Gateway 
 Drahtloses Verbindungsprotokoll: Zigbee 3.0 
 Sichere Kommunikation mit Verschlüsselung 
 Mit „Smart Fast Charge“ für optimierte Ladezeit 
 4 x USB-A-Anschluss und LED-Status-Anzeige 
Button zum Vernetzen und manuellem Ein-und Ausschalten 
 Gratis-App „Lidl Home“ für iPad, iPhone sowie Android Smartphones und Tablets 
 Mit Schnellanleitung (komplette Anleitung via App oder Download von der Service-Website erhältlich) 
 App-Funktionen: 
Mehrere Zeitschaltprogramme
Countdown-Funktion
Automatisches Ein-/Ausschalten (bei Sonnenuntergang/Sonnenaufgang)
Automatische Zeitumstellung (Sommer/Winter)
I
Kompatibel mit Google Assistent
Dieses Produkt kann in andere ZigBee 3.0 kompatible Systeme integriert werden.
 Die Integration in Systeme anderer Hersteller kann je nach Systemkonfiguration eingeschränkt oder ausgeschlossen sein.
Technische Daten
 
USB-A: 5 V 2,4 A /port, total 6 A (30 W) max. 
3 Wege Steckdosenleiste: (16A/220-240 V~ 50 Hz) 
Maximale Gesamtbelastung: 3.840 Watt
Material
 
Polycarbonat (PC) 
Maße
 
ca. 6,5 x 4,1 x 35 cm 
Gewicht
 
ca. 670 g ","SILVERCREST® power strip »Zigbee Smart Home« with overcurrent protection
properties
 
For the intelligent control of electronic devices
 This power strip is the link to Lidl Home and integrates your electronic devices into your Lidl Home
Connect lights, kitchen appliances, household appliances and much more
 Plugged-in devices can be operated at home and while out and about
 Sockets can be controlled individually
 Slots at an angle of 45 degrees
 Notification of status (on / off)
 Overcurrent protection
To use this product, a gateway (sold separately) according to the Zigbee standard is required
 Controllable with the Lidl app or voice control
I.
 in connection with the Lidl gateway
 Wireless connection protocol: Zigbee 3.0
 Secure communication with encryption
 With “Smart Fast Charge” for optimized charging times
 4 x USB-A connection and LED status display
Button for networking and manual switching on and off
 Free “Lidl Home” app for iPad, iPhone and Android smartphones and tablets
 With quick instructions (complete instructions available via app or download from the service website)
 App functions:
Several time switch programs
Countdown function
Automatic switch on / off (at sunset / sunrise)
Automatic time change (summer / winter)
I.
Compatible with Google Assistant
This product can be integrated into other ZigBee 3.0 compatible systems.
 Integration into systems from other manufacturers can be restricted or excluded depending on the system configuration.
Technical specifications
 
USB-A: 5 V 2.4 A / port, total 6 A (30 W) max.
3 way socket strip: (16A / 220-240 V ~ 50 Hz)
Maximum total load: 3,840 watts
material
 
Polycarbonate (PC)
Dimensions
 
approx. 6.5 x 4.1 x 35 cm
Weight
 
approx. 670 g",https://www.lidl.de/p/silvercrest-steckerleiste-zigbee-smart-home/p100306994,2021-12-22 05:10:06.869884+00:00
Kleiner Lautsprecher,Mini speaker,GRUNDIG,lidlde,100339289,GRUNDIG Bluetooth Lautsprecher »GBT Solo«,GRUNDIG Bluetooth speaker »GBT Solo«,https://www.lidl.de/media/78260a1d101659da7a27aadd507ac434.jpeg,17.99,17.99,EUR,4.7,3,"GRUNDIG Bluetooth Lautsprecher »GBT Solo«
 
Dein Sound. Ohne Limit.
 
Für alle, die beim Musikhören etwas erleben wollen.
 Grundig dreht jetzt richtig auf: Unsere farbenfrohen Bluetooth-Lautsprecher lassen mit beeindruckenden Beats und coolem Groove die Stimmung abheben – beim Skaten ebenso wie bei der Outdoor-Party oder beim Abtanzen zuhause. Und dank der langen Akkulaufzeit und einer integrierten Powerbank nimmt das Auf- und Abdrehen unserer Boxen (fast) kein Ende.
 
Solo - Der Solist, der die Massen anzieht.
 Mit diesem Gerät bleiben Sie nicht lange solo: Der Bluetooth-Lautsprecher GBT Solo zieht Mitfeiernde magisch an, denn er ermöglicht mit seinem wiederaufladbaren Lithium-Polymer-Akku eine Akkulaufzeit von bis zu 20 Stunden – danach dürfte auch der ausdauerstärkste Tänzer erst einmal zufrieden nach Hause gehen. Musikstreaming ist bis zu einer Entfernung von 30 Metern möglich – dank einer Gesamtausgangsleistung von 3,5 W RMS hat auch der Sound eine beeindruckende Reichweite. Den Speaker können Sie an einem heißen Tag ruhig auf dem Brunnenrand platzieren, um zum Musikgenuss eine Abkühlung zu genießen, denn das Gerät ist mit einem spritzwassergeschützten Gehäuse versehen, wahlweise in den Farben Rot, Blau und Schwarz.
 
Technische Daten
 
 
Akkulaufzeit: Bis zu 20 Stunden Musikgenuss
 
Musikstreaming Reichweite bis zu 30 Meter
 
Spritzwassergeschütztes Gehäuse (IPX5)
 
Bluetooth V 5.0 mit True Wireless Stereo (TWS) Technologie.
 
3.5 W RMS Gesamtausgangsleistung für beeindruckenden Sound.
 
Integrierter Passivradiator für eine dynamische Basswiedergabe.
 
Telefon Freisprechfunktion - Dank des integrierten Mikrofons Anrufe ganz einfach mit einem Knopfdruck annehmen.
 
AUX-Eingang
 
Micro USB Aufladefunktion (USB Kabel im Lieferumfang)
 
Wiederaufladbarer Lithium-Polymer Akku mit 3.7 V und 1050 mAh
 
 
 
Maße
 
ca. 90 mm x 72 mm x 36 mm
 
 
Gewicht
 
ca. 200 g","GRUNDIG Bluetooth speaker »GBT Solo«
 
Your sound. No limit.
 
For everyone who wants to experience something while listening to music.
 Grundig is now really turning it up: Our colorful Bluetooth speakers let the mood take off with impressive beats and a cool groove - while skating as well as at an outdoor party or dancing at home. And thanks to the long battery life and an integrated power bank, there is (almost) no end to turning our boxes on and off.
 
Solo - The soloist who draws the crowds.
 With this device you won't stay alone for long: the Bluetooth speaker GBT Solo magically attracts those who partying, because with its rechargeable lithium polymer battery it enables a battery life of up to 20 hours - after that, even the most enduring dancer should go home satisfied walk. Music streaming is possible up to a distance of 30 meters - thanks to a total output power of 3.5 W RMS, the sound also has an impressive range. You can place the speaker on the edge of the fountain on a hot day to cool off while enjoying music, because the device is provided with a splash-proof housing, optionally in red, blue and black.
 
Technical specifications
 
 
Battery life: up to 20 hours of music enjoyment
 
Music streaming range up to 30 meters
 
Splash-proof housing (IPX5)
 
Bluetooth V 5.0 with True Wireless Stereo (TWS) technology.
 
3.5 W RMS total output power for impressive sound.
 
Integrated passive radiator for dynamic bass reproduction.
 
Hands-free telephone function - thanks to the integrated microphone, you can easily accept calls at the touch of a button.
 
AUX input
 
Micro USB charging function (USB cable included)
 
Rechargeable lithium polymer battery with 3.7 V and 1050 mAh
 
 
 
Dimensions
 
approx. 90 mm x 72 mm x 36 mm
 
 
Weight
 
approx. 200 g",https://www.lidl.de/p/grundig-bluetooth-lautsprecher-gbt-solo/p100339289,2021-12-22 05:10:14.699278+00:00
Kleiner Lautsprecher,Mini speaker,SILVERCREST,lidlde,100324685,SILVERCREST® Lautsprecher Bluetooth »SLM 10 C1«,SILVERCREST® loudspeaker Bluetooth »SLM 10 C1«,https://www.lidl.de/media/c73e6dcb85f34c5749b6aa0ef3ce2abf.jpeg,16.99,16.99,EUR,4.7,18,"SILVERCREST® Lautsprecher Bluetooth »SLM 10 C1«
Eigenschaften
 
True Wireless Stereo Funktion (TWS): Kabelloser Stereo-Sound zwischen zwei Lautsprechern 
Kabelloses Musikstreaming (Bluetooth®) 
Integrierter 4.000 mAh Li-Ion-Akku für bis zu 22 Stunden Musiklaufzeit 
Ideal für die Verwendung im Freien 
3,5 mm-AUX-Eingang für den Anschluss externer Audio-Geräte 
Mit praktischer Trageschlaufe für einen einfachen Transport 
Wassergeschützt nach IPX6-Standard - Schutz gegen Strahlwasser 
Inkl. Micro-USB-Ladekabel und AUX-Kabel
Technische Daten
 
Leistung: 10 W RMS 
Bluetooth®-Reichweite: bis zu 10 m
Maße
ca. 8,5 x 10,2 cm
Gewicht
ca. 395 g","SILVERCREST® loudspeaker Bluetooth »SLM 10 C1«
properties
 
True Wireless Stereo Function (TWS): Wireless stereo sound between two speakers
Wireless music streaming (Bluetooth®)
Integrated 4,000 mAh Li-Ion battery for up to 22 hours of music running time
Ideal for outdoor use
3.5 mm AUX input for connecting external audio devices
With a practical carrying strap for easy transport
Water-protected according to the IPX6 standard - protection against water jets
Including micro USB charging cable and AUX cable
Technical specifications
 
Power: 10 W RMS
Bluetooth® range: up to 10 m
Dimensions
approx. 8.5 x 10.2 cm
Weight
approx. 395 g",https://www.lidl.de/p/silvercrest-lautsprecher-bluetooth-slm-10-c1/p100324685,2021-12-22 05:10:17.998932+00:00
