Product category,Product category (english),Brand name,Retailer,Article no.,Article description,Article description (english),Picture url,Retail price,Old retail price,Currency,Rating,Number of reviews,Features,Features (english),Product link,Created at
Opalarka,Heat Gun,PARKSIDE,lidlpl,100325639,"PARKSIDE® Spawarka MMA, MIG, WIG 200 A","PARKSIDE® MMA, MIG, WIG 200 A welder",https://www.lidl.pl/media/8e31d09538a22af45c0049af5e3e10d0.jpeg,989.00,989.00,PLN,4.7,164,"   Opis produktu     4 metody spawania: MMA (elektrody prętowe), drut, MIG (w osłonie gazów) i WIG (spawanie nietopliwą elektrodą wolframową w osłonie gazów obojętnych)* do spawania stali szlachetnej, stali, żelaza i aluminium wydajne urządzenie kompaktowe z wytrzymałą obudową metalową i uchwytem do przenoszenia zintegrowane, automatyczne doprowadzanie drutu w bocznej, składanej przegrodzie ergonomiczny palnik drutu MIG z powłoką softgrip i przewodem doprowadzającym o dł. 2 m uchwyt na elektrody MMA i kabel o dł. 2 m wraz z kablem masy proste ustawianie parametrów spawania za pomocą 3 przełączników i regulatora obrotowego wybór metody spawania i typu drutu wybór prądu (A/VRD) lub napięcia (U) z płynną regulacją wartości wskaźniki cyfrowe dla prądu spawania (A) i napięcia (V) z kuponem uprawniającym do promocyjnego zamówienia zestawu palników WIG wysokiej jakości  * palnik WIG z elektrodami WIG nie są zawarte w zestawie Akcesoria zawarte w zestawie: 1 uchwyt na elektrody MMA, 5 elektrod spawalniczych MMA (2 x 1,6 mm • 2 x 2,0 mm • 1 x 2,5 mm), 1 palnik do drutu MIG, 200 g stalowego drutu, 200 g aluminiowego drutu, 5 dysz (do stalowego drutu: 0,6 mm • 0,8 mm • 0,9 mm • 1,0 mm / do aluminiowego drutu: 1,0 mm – wstępnie zamontowana), 1 maska spawalnicza, 1 szczotka druciana     Parametry techniczne     prąd spawania MMA: 30-140 A prąd spawania MIG: 50-160 A prąd spawania WIG: 30-200 A      Wymiary     ok. 420 x 210 x 285 mm (szer. x wys. x gł.) długość kabla: ok. 2 m      Waga     ok. 8,6 kg     Wskazówki   Należy przestrzegać wskazówek bezpieczeństwa podanych w instrukcji obsługi. Niniejsze urządzenie spawalnicze klasy A nie jest przewidziane do użytkowania w obszarach mieszkalnych zaopatrywanych w energię elektryczną przez publiczny system niskiego napięcia. Ze względu na różnego rodzaju zakłócenia zagwarantowanie kompatybilności elektromagnetycznej w tych obszarach może być trudne.     Gwarancja     3 lata     ","Product description 4 welding methods: MMA (stick electrodes), wire, MIG (gas-shielded) and WIG (non-consumable tungsten electrode welding in an inert gas shield) * for welding stainless steel, steel, iron and aluminum efficient compact device with a durable metal housing and carrying handle integrated automatic wire feed in the side folding partition ergonomic MIG wire torch with softgrip coating and 2 m lead cable holder for MMA electrodes and 2 m cable including earth return cable Simple setting of welding parameters using 3 switches and rotary regulator selection of welding method and wire type selection of current (A / VRD) or voltage (U) with continuously adjustable values ​​digital indicators for welding current (A) and voltage (V) with a coupon entitling to a promotional order of a set of high WIG burners quality * WIG burner with WIG electrodes are not included in the set Accessories included in the set: 1 MMA electrode holder, 5 sp MMA avalancers (2 x 1.6 mm • 2 x 2.0 mm • 1 x 2.5 mm), 1 MIG wire torch, 200 g of steel wire, 200 g of aluminum wire, 5 nozzles (for steel wire: 0, 6 mm • 0.8 mm • 0.9 mm • 1.0 mm / for aluminum wire: 1.0 mm - pre-assembled), 1 welding mask, 1 wire brush Technical parameters MMA welding current: 30-140 A welding current MIG: 50-160 A welding current WIG: 30-200 A Dimensions approx. 420 x 210 x 285 mm (width. W x H x D) Cable length: approx. 2 m Weight approx. 8.6 kg Note Please observe the safety notes in the operating instructions. This Class A welding appliance is not intended for use in a residential area powered by a public low voltage system. Due to various types of interference, it can be difficult to guarantee electromagnetic compatibility in these areas. Warranty 3 years",https://www.lidl.pl/p/parkside-spawarka-mma-mig-wig-200-a/p100325639,2021-12-16 10:44:03.052743+00:00
Opalarka,Heat Gun,PARKSIDE,lidlpl,100317411,PARKSIDE® Przecinarka plazmowa PPS 40 B2,PARKSIDE® Plasma cutter PPS 40 B2,https://www.lidl.pl/media/949266e108da0974a8e06a5675e1a8aa.jpeg,659.00,659.00,PLN,4.8,450,"   Opis produktu     wytrzymałe i wydajne urządzenie o kompaktowych wymiarach spokojny i równomierny strumień plazmy, regulowany elektrycznie do precyzyjnych i czystych cięć w materiale do grubości 12 mm urządzenie przeznaczone do cięcia blachy stalowej, stali szlachetnej, aluminium, miedzi i żelaza płynna regulacja prądu cięcia (15 do 40 A) wysokiej jakości kabel 2,5 m z wymienialnymi nasadkami palnika i zdejmowaną prowadnicą rolki wąż do sprężonego powietrza o długości 2 m z systemem szybkozłączek („Quick Connect“) zestaw kompatybilny z dostępnymi w handlu sprężarkami (np. firmy PARKSIDE PKO 500 A1) tylne przyłącze węża do sprężonego powietrza z reduktorem ciśnienia zabezpieczenie przed przeciążeniem dzięki czujnikowi termicznemu z lampką sygnalizacyjną obudowa wykonana z lakierowanej stali z ergonomicznym uchwytem do przenoszenia akcesoria zawarte w zestawie:  3 x osłona palnika (1 x zamontowana) 3 x elaktroda (1 x zamontowana) 1 x prowadnica rolki wąż do sprężonego powietrza z szybkozłączką („Quick Connect“) instrukcja obsługi        Parametry techniczne     prąd cięcia: 15 - 40 A wydajność cięcia: miedź 1-4 mm / stal szlachetna 1-8 mm / aluminium 1-8 mm / żelazo 1-10 mm / blacha stalowa 1-12 mm ciśnienie robocze: 4 - 4,5 bar napięcie znamionowe: 230 V / 50 Hz      Materiał wykonania     obudowa: blacha stalowa      Wymiary     całość: ok. 341 x 116 x 237 mm przewód zasilający: ok. 2 m      Waga     ok. 5 kg      Gwarancja     3 lata     ","Product description Robust and efficient device with compact dimensions, smooth and even plasma jet, electrically adjustable for precise and clean cuts in material up to a thickness of 12 mm device designed for cutting steel, stainless steel, aluminum, copper and iron continuously adjustable cutting current (15 to 40 A) high-quality 2.5 m cable with replaceable burner caps and removable roller guide 2 m long compressed air hose with quick-connect system (""Quick Connect"") set compatible with commercially available compressors (e.g. from PARKSIDE PKO 500 A1) rear compressed air hose connection with pressure reducer overload protection thanks to thermal sensor with signal lamp housing made of painted steel with ergonomic carrying handle accessories included: 3 x burner cover (1 x fitted) 3 x electrode (1 x fitted) 1 x roller guide compressed air hose with quick release link (""Quick Connect"") operating manual Technical parameters cutting current: 15 - 40 A cutting capacity: copper 1-4 mm / stainless steel 1-8 mm / aluminum 1-8 mm / iron 1-10 mm / steel sheet 1- 12 mm operating pressure: 4 - 4.5 bar rated voltage: 230 V / 50 Hz Material casing: steel sheet Overall dimensions: approx. 341 x 116 x 237 mm power cord: approx. 2 m Weight approx. 5 kg Warranty 3 years",https://www.lidl.pl/p/parkside-przecinarka-plazmowa-pps-40-b2/p100317411,2021-12-16 10:44:05.176842+00:00
Opalarka,Heat Gun,PARKSIDE,lidlpl,100331540,PARKSIDE® Pilarka tarczowa ręczna 1350 W Ø190 mm,PARKSIDE® Handheld circular saw 1350 W Ø190 mm,https://www.lidl.pl/media/ef4f72416414476cb996879e9ca06575.jpeg,179.00,179.00,PLN,4.7,145,"   Opis produktu     pilarka tarczowa ręczna ze zmiennym sterowaniem liczbą obrotów - optymalnie dopasowane obroty dla różnych materiałów, takich jak drewno, płyty wiórowe, tworzywo sztuczne i lekkie materiały budowlane elektronicznie regulowany łagodny rozruch (Soft Start) automatyczne podwyższanie mocy – Intelligent Power Control płynna regulacja głębokości i kąta cięcia podłączane prowadzenie laserowe ergonomiczny uchwyt z obustronnie obsługiwanym wyłącznikiem bezpieczeństwa wahadłowa pokrywa ochronna z dźwignią zwrotną złącze do zewnętrznego układu zasysania prosta wymiana tarcz dzięki blokadzie wrzeciona SPINDLE LOCK w zestawie z pilarką tarczową ręczną: 2 tarcze Ø 190 mm x Ø 20 mm z 24 lub 48 zębami (jedna zamontowana), 1 ogranicznik równoległy, 1 klucz z gniazdem sześciokątnym (w zintegrowanym uchwycie), 1 złącze dla zewnętrznego układu zasysania, 2 baterie (do lasera)      Parametry techniczne     moc znamionowa: 1350 W obroty biegu jałowego: n₀ 2200-4700 min⁻¹ kąt cięcia: 0-45° głębokość cięcia przy 0°: maks. 65 mm głębokość cięcia przy 45°: maks. 44 mm      Wymiary     ok. 302 x 249 x 262 mm      Materiał wykonania     PA6-GF30, aluminium      Waga     ok. 4145 g     ","Product description Handheld circular saw with variable speed control - optimally matched speed for various materials such as wood, chipboard, plastic and light building materials electronically adjustable soft start automatic power increase - Intelligent Power Control, infinitely variable depth and cutting angle pluggable laser guide ergonomic handle with safety switch operated on both sides pendulum protection cover with reversing lever connection for external suction system simple blade change thanks to SPINDLE LOCK spindle lock included with hand circular saw: 2 blades Ø 190 mm x Ø 20 mm with 24 or 48 teeth (one mounted), 1 parallel stop, 1 hexagon socket wrench (in integrated handle), 1 connection for external suction, 2 batteries (for laser) Technical parameters Rated power: 1350 W idle speed: n₀ 2200-4700 min cutting angle: 0-45 ° g cutting depth at 0 °: max. 65 mm cutting depth at 45 °: max. 44 mm Dimensions approx. 302 x 249 x 262 mm Material PA6-GF30, aluminum Weight approx. 4145 g",https://www.lidl.pl/p/parkside-pilarka-tarczowa-reczna-1350-w-o190-mm/p100331540,2021-12-16 10:44:07.513133+00:00
Bezprzewodowa ładowarka,Wireless charger,SILVERCREST,lidlpl,100309545001,"SILVERCREST® Bezprzewodowa ładowarka Qi, 1 sztuka","SILVERCREST® Qi wireless charger, 1 piece",https://www.lidl.pl/media/73eb34221dcba535b74975e3900b1376.jpeg,49.99,49.99,PLN,3.9,72,"   Właściwości     do jednoczesnego ładowania 2 urządzeń końcowych do wszystkich przenośnych urządzeń końcowych zgodnych z Qi, np. iPhone 11, iPhone X, iPhone XR, iPhone 8 / 8 Plus, Samsung Galaxy S10 / S10 Plus / S9 / S9 Plus, S7 / S7 Edge, Note 8 i inne smartfony z obsługą Qi po prostu odłóż smartfon i naładuj go elegancki, kompaktowy i płaski design dioda sygnalizacyjna LED w zestawie kabel do ładowania USB (USB-A na USB-C) ładuje nawet przez cienkie pokrowce      Parametry techniczne     wejście: 5 V 3 A zasilanie bezprzewodowe (Qi): 2 x 5 W maks. wejście: 9 V 3 A / 12 V 2,25 A / 15 V 2 A  zasilanie bezprzewodowe (Qi): 2 x 10 W maks. wyjście: 2x 5 V 1 A lub 9 V 1,1 A moc całkowita: 20 W maks.      Wymiary     ok. 18 x .8,5 x 1 cm (szer. x wys. x gł.)      Waga     ok. 130 g     ","Features for simultaneous charging of 2 end devices for all Qi compatible mobile end devices, e.g. iPhone 11, iPhone X, iPhone XR, iPhone 8/8 Plus, Samsung Galaxy S10 / S10 Plus / S9 / S9 Plus, S7 / S7 Edge, Note 8 and other Qi-enabled smartphones just put your smartphone away and charge it elegant, compact and flat design LED indicator light included USB charging cable (USB-A to USB-C) charges even through thin covers Technical parameters input: 5V 3 A wireless power (Qi): 2 x 5 W max.input: 9 V 3 A / 12 V 2.25 A / 15 V 2 A wireless power (Qi): 2 x 10 W max.output: 2x 5 V 1 A or 9 V 1.1 A total power: 20 W max. Dimensions approx. 18 x. 8.5 x 1 cm (W x H x D) Weight approx. 130 g",https://www.lidl.pl/p/silvercrest-bezprzewodowa-ladowarka-qi-1-sztuka/p100309545001,2021-12-16 10:44:16.063056+00:00
Elektrownie AC,AC Power Stations,SILVERCREST,lidlpl,100340447,"SILVERCREST® Zestaw elektryczny do fondue czekoladowego SSFE 25 A1, z 4 widelczykami i szpatułką","SILVERCREST® Electric set for SSFE 25 A1 chocolate fondue, with 4 forks and a spatula",https://www.lidl.pl/media/c820ca1dd625f61995030ee55e1a8304.jpeg,59.90,59.90,PLN,,,"   Opis produktu     do roztapiania czekolady sprawdzi się w dekorowaniu ciast, cake pops i pączków do przygotowywania owoców w czekoladzie do przygotowywania tabliczek czekolady lub czekoladowych form z lampką kontrolną pokrętło do ustawiania mocy miska z powłoką zapobiegającą przywieraniu firmy ILAG® pojemność: 250 ml antypoślizgowe nóżki zapewniają stabilność w zestawie 4 widelczyki do fondue i szpatułka miska, łopatka i widelczyki nadają się do mycia w zmywarce zestaw nie zawiera dekoracji  W zestawie: miska, 4 widelczyki do fondue i szpatułka     Parametry techniczne     moc: 25 W      Wymiary     ok. 145 x 130 x 130 mm (szer. x wys. x gł)      Materiał wykonania     obudowa: ABS miska: aluminiom z powłoką zapobiegającą przywieraniu ILAG® uchwyt, pokrętło: ABS szpatułka: polipropylen widelczyki: EDS 304 + ABS element grzewczy: aluminium antypoślizgowe nóżki: silikon      Waga     całość: 438,3 g      Gwarancja     3 lata     ","Product description for melting chocolate is suitable for decorating cakes, cake pops and donuts for preparing fruit in chocolate for preparing chocolate bars or chocolate molds with a control lamp power setting knob ILAG® non-stick coating capacity: 250 ml non-slip feet ensure stability the set includes 4 fondue forks and a spatula a bowl, a spatula and forks are dishwasher safe the set does not include decorations The set includes: a bowl, 4 fondue forks and a spatula Technical parameters power: 25 W Dimensions approx. 145 x 130 x 130 mm ( W x H x D) Material housing: ABS bowl: aluminum with non-stick coating ILAG® handle, knob: ABS spatula: polypropylene forks: EDS 304 + ABS heating element: aluminum non-slip feet: silicone Weight total: 438.3 g Warranty 3 years",https://www.lidl.pl/p/silvercrest-zestaw-elektryczny-do-fondue-czekoladowego-ssfe-25-a1-z-4-widelczykami-i-szpatulka/p100340447,2021-12-16 10:44:23.391435+00:00
Kamerka internetowa,Webcam,SILVERCREST,lidlpl,100324871,SILVERCREST® Selfiestick Bluetooth® SSBS 3.0 A1 ze statywem,SILVERCREST® Selfiestick Bluetooth® SSBS 3.0 A1 ze statywem,https://www.lidl.pl/media/8bbb9b115252964c49c6b172f2c07b28.jpeg,49.99,49.99,PLN,4.7,49,"   Opis produktu     kij teleskopowy z mechanizmem obracania i blokadą - do dł. ok. 100 cm obracany o 180° przegub pozwala na ustawienie różnej pozycji smartfona 2 w 1: możliwość zamontowania smartfona oraz kamerki GoPro dodatkowy statyw odpowiedni dla smartfonów o wymiarach:  wys.: 54 - 80 mm gł. do 14 mm        Parametry techniczne     technologia Bluetooth® v5.0 maks. zasięg Bluetooth®: do 10 m wymagania systemowe: Android od wersji 6.0 i nowszych, iOS od wersji 8.0 i nowszych      Wymiary     stick: ok. 93 x 2,7 cm statyw: ok. 13,5 x 3,5 cm pilot: ok. 4,4 x 1,3 cm uchwyt: ok. 3,5 x 4,8 cm      Waga     stick: ok. 165 g statyw: ok. 120g pilot: ok. 14 g (z baterią) uchwyt: ok. 12 g     ","Product description telescopic pole with a rotating mechanism and a lock - up to a length of approx. 100 cm, rotated by 180 °, the joint allows you to set a different position of the smartphone 2 in 1: the possibility of mounting a smartphone and GoPro camera an additional tripod suitable for smartphones with dimensions: height: 54 - 80 mm d. up to 14 mm Technical parameters Bluetooth® v5.0 technology max. Bluetooth® range: up to 10 m System requirements: Android from version 6.0 and newer, iOS from version 8.0 and newer Stick dimensions: approx. 93 x 2.7 cm Tripod: approx. 13.5 x 3.5 cm remote control: approx. 4.4 x 1.3 cm handle: approx. 3.5 x 4.8 cm Stick weight: approx. 165 g tripod: approx. 120 g remote control: approx. 14 g (with battery) handle: approx. 12 g",https://www.lidl.pl/p/silvercrest-selfiestick-bluetooth-ssbs-3-0-a1-ze-statywem/p100324871,2021-12-16 10:44:55.174660+00:00
Mówiący Budzik,Talking Alarm clock,SILVERCREST,lidlpl,100312928,"SILVERCREST® Opaska sportowa smartband SAS 88 z Bluetooth® i aplikacją HealthForYou, 1 sztuka","SILVERCREST® Smartband SAS 88 with Bluetooth® and the HealthForYou app, 1 piece",https://www.lidl.pl/media/f6f8104abc0f41ae646d51233544bf2a.jpeg,109.00,109.00,PLN,3.5,56,"   Opis produktu     z pomiarem tętna i kolorowym wyświetlaczem do zapisywania kroków, kilometrów, kalorii, czasu trwania aktywności i snu rejestracja codziennego celu aktywności z przypominaniem o ruchu optyczny czujnik mierzy tętno na nadgarstku zapisuje aktywność i czas jej trwania podczas snu i ruchu z Bluetooth® do przesyłania wartości pomiarowych do analizy graficznej wyświetlanie połączeń, wiadomości SMS i powiadomień (np. WhatsApp) wyświetlanie godziny, daty i funkcja budzika z alarmem wibracyjnym zintegrowany akumulator litowo-jonowy umożliwiający do 5 dni pracy w trybie czuwania pojemność pamięci na 30 dni ochrona przed chwilowym zanurzeniem (IP67) z bezpłatną aplikacją ""HealthForYou"" do pobrania śledzenie na żywo częstotliwości tętna możliwe w kompatybilnej aplikacji innej firmy do nadgarstków o obwodzie ok. 14,5 - 21 cm (indywidualna regulacja)      Parametry techniczne     wymagania systemowe: iOS od wersji 10.0, Android™ od wersji 5.0, Bluetooth® od wersji 4.0      Wymiary     ok. 245 x  20 x 11,3 mm      Waga     sensor: ok. 25 g kabel ładujący: ok. 10 g     ","Product Description with heart rate measurement and color display to record steps, kilometers, calories, duration and sleep daily activity goal recording with motion reminder Optical sensor measures heart rate on the wrist records activity and duration while sleeping and moving with Bluetooth® for transmission measurement values ​​for graphical analysis Display of calls, SMS messages and notifications (e.g. WhatsApp) Display of time, date and alarm clock function with vibration alarm Integrated lithium-ion battery for up to 5 days of standby mode 30 days memory capacity protection against temporary immersion ( IP67) with the free ""HealthForYou"" app to download live heart rate tracking possible in a compatible third-party app for wrists with a circumference of approx. 14.5 - 21 cm (individual adjustment) Technical parameters System requirements: iOS from version 10.0, Android ™ from Version 5.0, Bluetooth® from version 4.0 Dimensions approx. 245 x 20 x 11.3 mm Weight sensor: approx. 25 g charging cable: approx. 10 g",https://www.lidl.pl/p/silvercrest-opaska-sportowa-smartband-sas-88-z-bluetooth-i-aplikacja-healthforyou-1-sztuka/p100312928,2021-12-16 10:45:06.620070+00:00
Blender stołowy,Table blender,BOSCH,lidlpl,100329852,"BOSCH Blender ręczny Clever Mixx MSM14330, 400 W",BOSCH Clever Mixx MSM14330 hand blender 400 W,https://www.lidl.pl/media/fd7da33d0a08fb03c6bf3c631e497757.jpeg,124.43,124.43,PLN,4.7,3,"   Opis produktu    blender ręczny Bosch CleverMixx ze nasadką SlimFoot: perfekcyjne i proste przyrządzanie sosów i dressingów ZALETY:  doskonale miksuje i przeciera silnik o mocy 400 W błyskawicznie rozdrabnia składniki ministopa mieszająca: idealna do sosów i dressingów w małych ilościach. ostrze QuattroBlade: zapewnia optymalną wydajność cięcia i dokładne mieszanie - z funkcją AntiSplash. ergonomiczny uchwyt: doskonale leży w dłoni prosta obsługa: proces mieszania rozpoczyna się po naciśnięciu przycisku  wyśmienite rezultaty  silnik o mocy 400 W - cichy, lekki i szybki SlimFoot: idealna do małych ilości pożywienia, np. dla niemowląt dostosowany również do bezpośredniej pracy w małych, wąskich naczyniach (średnica 45 do 60 mm)  komfort pracy  obsługa jedną ręką dzięki ergonomicznej rękojeści z przyciskiem prosty w czyszczeniu: nasadka do miksowania oraz pojemnik ze stali szlachetnej można myć w zmywarce do naczyń  bezpieczeństwo  mocowanie rozdrabniacza: wysoki stopień bezpieczeństwa dzięki wyposażeniu w zamek bagnetowy wszystkie elementy z tworzywa sztucznego, mające kontakt z żywnością są bez BPA (bisfenol A)  różnorodność  zdejmowana nasadka do miksowana wykonana z tworzywa odpornego na temperaturę pojemnik ze stali szlachetnej można użyć do miksowania i serwowania      Parametry techniczne     moc znamionowa: 400 W napięcie: 220-240 V częstotliwość: 50/60 Hz długość przewodu zasilającego: ok. 120 cm      Wymiary     ok. 37,5 x 6,0 x 6,0 cm      Waga     ok. 702 g     ","Product description Bosch CleverMixx hand blender with the SlimFoot attachment: perfect and simple preparation of sauces and dressings ADVANTAGES: perfectly blends and rubs 400 W motor power quickly shreds ingredients mini-stirrer: ideal for sauces and dressings in small quantities. QuattroBlade blade: for optimal cutting performance and thorough mixing - with AntiSplash. ergonomic handle: perfectly in the hand simple operation: the mixing process starts at the push of a button excellent results 400 W motor - quiet, light and fast SlimFoot: ideal for small amounts of food, e.g. for babies, also suitable for direct work in small, narrow vessels (diameter 45 to 60 mm) comfortable operation one-handed operation thanks to the ergonomic handle with a button easy to clean: the mixing attachment and the stainless steel container can be washed in the dishwasher safe attachment of the chopper: high degree of safety thanks to the bayonet lock all plastic parts in contact with food are BPA-free (bisphenol A) variety removable mixing attachment made of temperature-resistant plastic stainless steel container can be used for mixing and serving Technical parameters Power rating: 400 W Voltage: 220-240 V frequency: 50/60 Hz length power cord: approx. 120 cm Dimensions approx. 37.5 x 6.0 x 6.0 cm Weight approx. 702 g",https://www.lidl.pl/p/bosch-blender-reczny-clever-mixx-msm14330-400-w/p100329852,2021-12-16 10:45:09.625064+00:00
Przełącznik,Switch,SILVERCREST,lidlpl,100325060,"SILVERCREST® Elektryczny pilnik do stóp SHE 3 E2, 1 sztuka","SILVERCREST® Electric foot file SHE 3 E2, 1 piece",https://www.lidl.pl/media/abd86d052ee01da75b18496be5019953.jpeg,29.99,29.99,PLN,4.6,8,"   Opis produktu     do wygładzania skóry na stopach, rękach i łokciach 2 nasadki do ścierania (1x drobna, 1x gruba) 2 poziomy prędkości przełącznik suwakowy do wł./wył. z zabezpieczeniem podczas transportu na baterie - bez zbędnego kabla      Wymiary     ok. 163 x 70 mm szerokość użytkowna rolki: ok. 47 mm      Waga     ok. 132 g      Zawartość zestawu     1x maszynka 1x pędzelek do czyszczenia 1x osłonka 2x bateria AA (LR6)      Gwarancja     3 lata     ","Product description for smoothing the skin on feet, hands and elbows 2 abrasive attachments (1x fine, 1x coarse) 2 speed levels slide switch for on / off. with protection during transport on batteries - without unnecessary cable Dimensions approx. 163 x 70 mm usable width of the roll: approx. 47 mm Weight approx. 132 g Kit contents 1x razor 1x cleaning brush 1x cover 2x AA battery (LR6) Warranty 3 years",https://www.lidl.pl/p/silvercrest-elektryczny-pilnik-do-stop-she-3-e2-1-sztuka/p100325060,2021-12-16 10:45:13.891224+00:00
Przełącznik,Switch,SILVERCREST,lidlpl,100328990,SILVERCREST® Jogurtownica SJB 18 A1,SILVERCREST® Jogurtownica SJB 18 A1,https://www.lidl.pl/media/57cb02b0db1f22531311a68fe17f371c.jpeg,64.90,64.90,PLN,4.7,33,"   Opis produktu     do przygotowywania jogurtu naturalnego 7 słoiczków z zakrętką podstawa ze wstawką ze stali szlachetnej nóżki antypoślizgowe przełącznik wł./ wył. z lampką kontrolną słoiczki, nakrętki i pokrywa urządzenia przystosowane do mycia w zmywarce** pojemność jednego słoiczka: ok. 180 ml      Parametry techniczne     moc: 18 W      Wymiary     ok. 249 x 24 x 150 mm      Materiał wykonania     podstawa: PP + SUS 430 pokrywa: SAN słoiczek: szkło nakrętka: PP      Waga     całkowita: 1991 g urządzenie: 825 g (bez słoików, z pokrywą) słoiczek wraz z nakrętką: 165 g / szt. pokrywa: 244 g     ","Product description for making natural yoghurt 7 jars with screw cap base with stainless steel insert anti-slip feet on / off switch with a control lamp jars, caps and device cover suitable for washing in a dishwasher ** capacity of one jar: approx. 180 ml Technical parameters power: 18 W Dimensions approx. 249 x 24 x 150 mm Material base: PP + SUS 430 cover: SAN jar: glass screw cap: PP Total weight: 1991 g device: 825 g (without jars, with lid) jar with cap: 165 g / pc lid: 244 g",https://www.lidl.pl/p/silvercrest-jogurtownica-sjb-18-a1/p100328990,2021-12-16 10:45:15.205156+00:00
Przełącznik,Switch,PARKSIDE,lidlpl,100318797,"PARKSIDE® Wertykulator i aerator 2 w 1 PLV 1500 B1, 1500 W","PARKSIDE® 2-in-1 Verticutter and Aerator PLV 1500 B1, 1500 W",https://www.lidl.pl/media/ac54e95250bd6dae8f922c4793a343c1.jpeg,419.00,419.00,PLN,4.5,247,"   Opis produktu     urządzenie 2 w 1 z 2 wymiennymi wałkami roboczymi: 1 wał wertykulatora z 10 podwójnymi nożami ze stali szlachetnej 1 wał aeratora z 44 elastycznymi zębami wydajny silnik o mocy 1500 W centralna regulacja głębokości roboczej w 5 zakresach (w tym ustawienie transportowe) podwójnie składany pałąk prowadzący z miękkim uchwytem umieszczony centralnie uchwyt do przenoszenia 2-punktowy przełącznik bezpieczeństwa automatyczna ochrona przed przeciążeniem silnika przełącznik bezpieczeństwa przy uchwycie zbiornik o pojemności 50 l ze wskaźnikiem wypełnienia tylne koła zapewniające stabilizację      Parametry techniczne     moc: 1500 W silnik AC, miedziane uzwojenie obroty noży: 3600 obr./min szerokość robocza: 36 cm regulacja głębokości: 3, 6, 9, 12 mm + 10 mm      Wymiary     ok. 1050 x 605 x 930 mm      Materiał wykonania     orurowanie: stal wał wertykulatora: noże ze stali szlachetnej wał aeratora: zęby stalowe      Waga     ok. 9080 g     ","Product description 2-in-1 device with 2 interchangeable working rollers: 1 scarifier shaft with 10 double stainless steel knives 1 aerator shaft with 44 flexible teeth powerful 1500 W motor central adjustment of the working depth in 5 steps (including transport setting) double folding guide bar with soft handle centrally positioned carrying handle 2-point safety switch automatic motor overload protection safety switch on the handle 50 l tank with fill indicator rear wheels for stability Technical parameters power: 1500 W AC motor, copper winding knife rotation: 3600 rpm working width: 36 cm depth adjustment: 3, 6, 9, 12 mm + 10 mm Dimensions approx. 1050 x 605 x 930 mm Material piping: steel scarifier shaft: stainless steel knives aerator shaft: steel teeth Weight approx. 9080 g",https://www.lidl.pl/p/parkside-wertykulator-i-aerator-2-w-1-plv-1500-b1-1500-w/p100318797,2021-12-16 10:45:17.754339+00:00
