Product category,Product category (english),Brand name,Retailer,Article no.,Article description,Article description (english),Picture url,Retail price,Old retail price,Currency,Rating,Number of reviews,Features,Features (english),Product link
Electric Insect killer,Electric Insect killer,black+decker,amazon,B084Q29MC3,"BLACK+DECKER Bug Zapper, Electric UV Insect Catcher & Killer for Flies, Mosquitoes, Gnats & Other Small to Large Flying Pests, 1 Acre Outdoor Coverage for Home, Deck, Garden, Patio, Camping & More ","BLACK+DECKER Bug Zapper, Electric UV Insect Catcher & Killer for Flies, Mosquitoes, Gnats & Other Small to Large Flying Pests, 1 Acre Outdoor Coverage for Home, Deck, Garden, Patio, Camping & More ",https://m.media-amazon.com/images/I/71q-X-6qvsL._AC_SL1500_.jpg, 64.98 , 64.98 ,USD,4.4,2584," 
 About this item   
 This fits your .
     
  Make sure this fits by entering your model number. 
 
    P.when(""ReplacementPartsBulletLoader"").execute(function(module){ module.initializeDPX(); })

 Protect Your Yard From Pests | High-Voltage Outdoor Bug Zapper Acts as Powerful Attractant, Killing Flies, Mosquitoes, Gnats, Wasps, Moths & Other Flying & Biting Insects Upon Contact | Dependable Coverage for Areas Up to 1 Acre    Two Ways To Zap And Collect | Versatile Design Allows You to Hang the Lantern Via Provided Ring & Chain or Rest the Sturdy Base on Table or Flat Surface | Great for Outdoor/Indoor Camping, Enclosed Patios, Garage, Deck, Garbage, Etc.    Non-Toxic Uv Light | Ultraviolet Technology Lures & Zaps Bugs for Quick, Humane Kills, Both Day & Night| Long-Lasting Lamp Emits Convenient Glow & is Relatively Quiet for Amazing Outdoor Ambiance | Safe for Use Around Children & Pets    Easy-Clean Collection Tray | Innovative Design Traps, Zaps & Collects Small & Large Insects Within Clog-Proof Grid | Simply Take Out Removable Tray to Empty, or Leave Out for Use Over Natural Setting | Cleaning Brush Included    Plug In For Powerful Relief | Electric Zapper Lures More Bugs Than Handheld Guns, Swatters, Rackets & Repellents & Lasts Longer Than Solar & Battery-Powered Units | Enjoy Industrial Strength Performance & Easy Access to Replacement Bulbs    
"," 
 About this item   
 This fits your .
     
  Make sure this fits by entering your model number. 
 
    P.when(""ReplacementPartsBulletLoader"").execute(function(module){ module.initializeDPX(); })

 Protect Your Yard From Pests | High-Voltage Outdoor Bug Zapper Acts as Powerful Attractant, Killing Flies, Mosquitoes, Gnats, Wasps, Moths & Other Flying & Biting Insects Upon Contact | Dependable Coverage for Areas Up to 1 Acre    Two Ways To Zap And Collect | Versatile Design Allows You to Hang the Lantern Via Provided Ring & Chain or Rest the Sturdy Base on Table or Flat Surface | Great for Outdoor/Indoor Camping, Enclosed Patios, Garage, Deck, Garbage, Etc.    Non-Toxic Uv Light | Ultraviolet Technology Lures & Zaps Bugs for Quick, Humane Kills, Both Day & Night| Long-Lasting Lamp Emits Convenient Glow & is Relatively Quiet for Amazing Outdoor Ambiance | Safe for Use Around Children & Pets    Easy-Clean Collection Tray | Innovative Design Traps, Zaps & Collects Small & Large Insects Within Clog-Proof Grid | Simply Take Out Removable Tray to Empty, or Leave Out for Use Over Natural Setting | Cleaning Brush Included    Plug In For Powerful Relief | Electric Zapper Lures More Bugs Than Handheld Guns, Swatters, Rackets & Repellents & Lasts Longer Than Solar & Battery-Powered Units | Enjoy Industrial Strength Performance & Easy Access to Replacement Bulbs    
",https://www.amazon.com/BLACK-DECKER-Electric-Mosquitoes-Coverage/dp/B084Q29MC3/ref=sxin_14?asc_contentid=amzn1.osa.efcb5e18-dbe3-4a21-a9c2-a793759a1395.ATVPDKIKX0DER.en_US&asc_contenttype=article&ascsubtag=amzn1.osa.efcb5e18-dbe3-4a21-a9c2-a793759a1395.ATVPDKIKX0DER.en_US&creativeASIN=B084Q29MC3&cv_ct_cx=Electric+Insect+killer&cv_ct_id=amzn1.osa.efcb5e18-dbe3-4a21-a9c2-a793759a1395.ATVPDKIKX0DER.en_US&cv_ct_pg=search&cv_ct_we=asin&cv_ct_wn=osp-single-source-pecos-desktop&keywords=Electric+Insect+killer&linkCode=oas&pd_rd_i=B084Q29MC3&pd_rd_r=714e5ea0-fb43-465c-99b3-f5871d58409b&pd_rd_w=K0vUY&pd_rd_wg=XxbGl&pf_rd_p=32c19f8f-2473-448f-9092-685c78d9a054&pf_rd_r=ZK1A3BF7D16NXC4BR5KW&qid=1638515234&sr=1-4-c26ac7f6-b43f-4741-a772-17cad7536576&tag=thesprucepublish-20
Vacuum Cleaner Accessories,Vacuum Cleaner Accessories,miele,amazon,B002BT209W,Miele SFD 20 560mm Extended Flexible Crevice Tool ,Miele SFD 20 560mm Extended Flexible Crevice Tool ,https://m.media-amazon.com/images/I/51iR+APHc2L._AC_SL1436_.jpg, 26.81 ,28.99,USD,4.6,1700,"  
 This fits your .
     
  Make sure this fits by entering your model number. 
 
    P.when(""ReplacementPartsBulletLoader"").execute(function(module){ module.initializeDPX(); })

 Excellent for reaching around furniture and appliances, this extended flexible crevice nozzle bends easily and cleans efficiently.    Suitable for all Miele vacuum cleaners.    560 mm    24.02 x 2.76 x 1.77 inches    
","  
 This fits your .
     
  Make sure this fits by entering your model number. 
 
    P.when(""ReplacementPartsBulletLoader"").execute(function(module){ module.initializeDPX(); })

 Excellent for reaching around furniture and appliances, this extended flexible crevice nozzle bends easily and cleans efficiently.    Suitable for all Miele vacuum cleaners.    560 mm    24.02 x 2.76 x 1.77 inches    
",https://www.amazon.com/Miele-560mm-Extended-Crevice-Tool/dp/B002BT209W/ref=sxin_14?asc_contentid=amzn1.osa.3a4a804d-4fd7-4466-a4f1-28de08a28386.ATVPDKIKX0DER.en_US&asc_contenttype=article&ascsubtag=amzn1.osa.3a4a804d-4fd7-4466-a4f1-28de08a28386.ATVPDKIKX0DER.en_US&creativeASIN=B002BT209W&cv_ct_cx=Vacuum+Cleaner+Accessories&cv_ct_id=amzn1.osa.3a4a804d-4fd7-4466-a4f1-28de08a28386.ATVPDKIKX0DER.en_US&cv_ct_pg=search&cv_ct_we=asin&cv_ct_wn=osp-single-source-pecos-desktop&keywords=Vacuum+Cleaner+Accessories&linkCode=oas&pd_rd_i=B002BT209W&pd_rd_r=61d75d02-5039-4da7-808b-89c4ae1f9dcf&pd_rd_w=as0sb&pd_rd_wg=6ZBkd&pf_rd_p=32c19f8f-2473-448f-9092-685c78d9a054&pf_rd_r=GNM291PN2V9MWTHAVYBN&qid=1638515228&sr=1-4-c26ac7f6-b43f-4741-a772-17cad7536576&tag=toughjobs-20
Convection Heater,Convection Heater,de'longhi,amazon,B07WNKXMZG,"De'Longhi Mica Panel Heater, Rooms up to 250 sq. ft, White ","De'Longhi Mica Panel Heater, Rooms up to 250 sq. ft, White ",https://m.media-amazon.com/images/I/910lagZSBLL._AC_SL1500_.jpg, 99.95 , 99.95 ,USD,4.4,262," 
 About this item   
 This fits your .
     
  Make sure this fits by entering your model number. 
 
    P.when(""ReplacementPartsBulletLoader"").execute(function(module){ module.initializeDPX(); })

 FULL ROOM WARMTH: Packs 1500 watts of heating power for full room comfort    SLEEK LOOK: Whether set on the floor or mounted to the wall, this is a stylish way to stay warm    PERSONALIZED COMFORT: Adjustable thermostat and multiple heat settings allow you to customize to your heating needs    CONVENIENT WALL MOUNT: Safe and easy to mount to any wall with included kit    PORTABLE WARMTH: Lightweight, compact unit with convenient handle and wheels easily moves from room to room    Item Dimensions: 5 x 23 x 29 inches    Power source type: Corded Electric    
"," 
 About this item   
 This fits your .
     
  Make sure this fits by entering your model number. 
 
    P.when(""ReplacementPartsBulletLoader"").execute(function(module){ module.initializeDPX(); })

 FULL ROOM WARMTH: Packs 1500 watts of heating power for full room comfort    SLEEK LOOK: Whether set on the floor or mounted to the wall, this is a stylish way to stay warm    PERSONALIZED COMFORT: Adjustable thermostat and multiple heat settings allow you to customize to your heating needs    CONVENIENT WALL MOUNT: Safe and easy to mount to any wall with included kit    PORTABLE WARMTH: Lightweight, compact unit with convenient handle and wheels easily moves from room to room    Item Dimensions: 5 x 23 x 29 inches    Power source type: Corded Electric    
",https://www.amazon.com/DeLonghi-Panel-Heater-Rooms-White/dp/B07WNKXMZG/ref=sr_1_32?keywords=Convection+Heater&qid=1638515200&sr=8-32
Convection Heater,Convection Heater,de'longhi,amazon,B005MMN75G,"De'Longhi Mica Thermic Panel Heater, Full Room Quiet 1500W, Freestanding/Easy Install Wall Mount, Adjustable Thermostat, 2 Heat Settings, Black, HMP1500 ","De'Longhi Mica Thermic Panel Heater, Full Room Quiet 1500W, Freestanding/Easy Install Wall Mount, Adjustable Thermostat, 2 Heat Settings, Black, HMP1500 ",https://m.media-amazon.com/images/I/71pQ-zztMnL._AC_SL1000_.jpg, 99.95 , 99.95 ,USD,4.3,3672," 
 About this item   
 This fits your .
     
  Make sure this fits by entering your model number. 
 
    P.when(""ReplacementPartsBulletLoader"").execute(function(module){ module.initializeDPX(); })

 FULL ROOM WARMTH: Packs 1500 watts of heating power for full room comfort    SLEEK LOOK: Whether set on the floor or mounted to the wall, this is a stylish way to stay warm    PERSONALIZED COMFORT: Adjustable thermostat and multiple heat settings allow you to customize to your heating needs    CONVENIENT WALL MOUNT: Safe and easy to mount to any wall with included kit    PORTABLE WARMTH: Lightweight, compact unit with convenient handle and wheels easily moves from room to room    STAY COZY AND SAVE ENERGY: Carving out a comfortable room, desk, or other cozy spot for work, focus, and learning is more important than ever. Add this heater to your designated space to keep it cozy—optimizing productivity and turning an unexpected challenge into an energy-saving win.    
"," 
 About this item   
 This fits your .
     
  Make sure this fits by entering your model number. 
 
    P.when(""ReplacementPartsBulletLoader"").execute(function(module){ module.initializeDPX(); })

 FULL ROOM WARMTH: Packs 1500 watts of heating power for full room comfort    SLEEK LOOK: Whether set on the floor or mounted to the wall, this is a stylish way to stay warm    PERSONALIZED COMFORT: Adjustable thermostat and multiple heat settings allow you to customize to your heating needs    CONVENIENT WALL MOUNT: Safe and easy to mount to any wall with included kit    PORTABLE WARMTH: Lightweight, compact unit with convenient handle and wheels easily moves from room to room    STAY COZY AND SAVE ENERGY: Carving out a comfortable room, desk, or other cozy spot for work, focus, and learning is more important than ever. Add this heater to your designated space to keep it cozy—optimizing productivity and turning an unexpected challenge into an energy-saving win.    
",https://www.amazon.com/DeLonghi-HMP1500-Mica-Panel-Heater/dp/B005MMN75G/ref=sr_1_19?keywords=Convection+Heater&qid=1638515200&sr=8-19
Convection Heater,Convection Heater,de'longhi,amazon,B07WSJZH1G,"De'Longhi Oil-Filled Radiator Space Heater, Quiet 1500W, Adjustable Thermostat, 3 Heat Settings, Timer, Energy Saving, Safety Features ","De'Longhi Oil-Filled Radiator Space Heater, Quiet 1500W, Adjustable Thermostat, 3 Heat Settings, Timer, Energy Saving, Safety Features ",https://m.media-amazon.com/images/I/51l6O9LClaL._AC_SL1200_.jpg, 149.95 , 149.95 ,USD,4.6,507," 
 About this item   
 This fits your .
     
  Make sure this fits by entering your model number. 
 
    P.when(""ReplacementPartsBulletLoader"").execute(function(module){ module.initializeDPX(); })

 DURABLE & MAINTENANCE-FREE: Patented, high-quality steel assembly and the permanently-sealed oil reservoir never needs refilling    RADIANT HEAT: 1500 watts of heating power for quiet, full room comfort    PERSONALIZED COMFORT: Customize to your heating needs with an adjustable thermostat and three heat settings    PATENTED THERMAL SLOTS: Unique thermal slot design maximizes heat flow into the room while maintaining a low surface temperature    PEACE OF MIND: Features a thermal shutoff to prevent overheating    STAY COZY AND SAVE ENERGY. Carving out a comfortable room, desk, or other cozy spot for work, focus, and learning is more important than ever. Add this heater to your designated space to keep it cozy—optimizing productivity and turning an unexpected challenge into an energy-saving win    
"," 
 About this item   
 This fits your .
     
  Make sure this fits by entering your model number. 
 
    P.when(""ReplacementPartsBulletLoader"").execute(function(module){ module.initializeDPX(); })

 DURABLE & MAINTENANCE-FREE: Patented, high-quality steel assembly and the permanently-sealed oil reservoir never needs refilling    RADIANT HEAT: 1500 watts of heating power for quiet, full room comfort    PERSONALIZED COMFORT: Customize to your heating needs with an adjustable thermostat and three heat settings    PATENTED THERMAL SLOTS: Unique thermal slot design maximizes heat flow into the room while maintaining a low surface temperature    PEACE OF MIND: Features a thermal shutoff to prevent overheating    STAY COZY AND SAVE ENERGY. Carving out a comfortable room, desk, or other cozy spot for work, focus, and learning is more important than ever. Add this heater to your designated space to keep it cozy—optimizing productivity and turning an unexpected challenge into an energy-saving win    
",https://www.amazon.com/DeLonghi-Oil-Filled-Radiator-Adjustable-Thermostat/dp/B07WSJZH1G/ref=sr_1_17?keywords=Convection+Heater&qid=1638515200&sr=8-17
Convection Heater,Convection Heater,de'longhi,amazon,B0777K9SJ5,"De'Longhi HSX3315FTS Digital 1500W Convection Panel Heater with Dual Fan, 16 lbs, White-Slim Style ","De'Longhi HSX3315FTS Digital 1500W Convection Panel Heater with Dual Fan, 16 lbs, White-Slim Style ",https://m.media-amazon.com/images/I/61uE65m4EiL._AC_SL1500_.jpg, 119.99 , 119.99 ,USD,4.1,292," 
 About this item   
 This fits your .
     
  Make sure this fits by entering your model number. 
 
    P.when(""ReplacementPartsBulletLoader"").execute(function(module){ module.initializeDPX(); })

 Lower energy bills by heating only the room you're in, you can lower your thermostat and lower your energy bills    Perfect for family use, De'Longhi safety features include an automatic tip-over ""off"" switch and thermal shut off that prevents overheating    Fits beautifully almost anywhere the convenient wall-mount feature gives you the option of Hanging it like a piece of art. Simply remove the feet from the base (kit included)    Hi-fi technology the Hi-Fi dual fan system provides better heat distribution by quickly heating Full rooms like bedrooms, living rooms and apartments with limited space    Personalized comfort customize your heating needs with the adjustable thermostat and up to three heat settings    
"," 
 About this item   
 This fits your .
     
  Make sure this fits by entering your model number. 
 
    P.when(""ReplacementPartsBulletLoader"").execute(function(module){ module.initializeDPX(); })

 Lower energy bills by heating only the room you're in, you can lower your thermostat and lower your energy bills    Perfect for family use, De'Longhi safety features include an automatic tip-over ""off"" switch and thermal shut off that prevents overheating    Fits beautifully almost anywhere the convenient wall-mount feature gives you the option of Hanging it like a piece of art. Simply remove the feet from the base (kit included)    Hi-fi technology the Hi-Fi dual fan system provides better heat distribution by quickly heating Full rooms like bedrooms, living rooms and apartments with limited space    Personalized comfort customize your heating needs with the adjustable thermostat and up to three heat settings    
",https://www.amazon.com/DeLonghi-HSX3315FTS-Digital-Convection-Heater/dp/B0777K9SJ5/ref=sr_1_6?keywords=Convection+Heater&qid=1638515200&sr=8-6
Hammer Drill,Hammer Drill,bosch,amazon,B085DV9RG5,Bosch GSB18V-490N 18V EC Brushless 1/2 In. Hammer Drill/Driver (Bare Tool) ,Bosch GSB18V-490N 18V EC Brushless 1/2 In. Hammer Drill/Driver (Bare Tool) ,https://m.media-amazon.com/images/I/71eWztizIWL._AC_SL1500_.jpg, 99.00 , 99.00 ,USD,5.0,8," 
 About this item   
 This fits your .
     
  Make sure this fits by entering your model number. 
 
    P.when(""ReplacementPartsBulletLoader"").execute(function(module){ module.initializeDPX(); })

 Powerful hammer drill/driver design – made with a brushless motor to deliver runtime and power for tough applications    EC Brushless motor – efficient power that delivers 490 In.-Lbs. of torque and outstanding runtime    Precision clutch with 20+1 settings – provides driving accuracy for reduced fastener damage    All-metal chuck – for more durability, along with first-rate bit retention    Great impact-to-weight ratio – weighs just 2.4 Lbs., but delivers 0-22,000 bpm    
 See more product details "," 
 About this item   
 This fits your .
     
  Make sure this fits by entering your model number. 
 
    P.when(""ReplacementPartsBulletLoader"").execute(function(module){ module.initializeDPX(); })

 Powerful hammer drill/driver design – made with a brushless motor to deliver runtime and power for tough applications    EC Brushless motor – efficient power that delivers 490 In.-Lbs. of torque and outstanding runtime    Precision clutch with 20+1 settings – provides driving accuracy for reduced fastener damage    All-metal chuck – for more durability, along with first-rate bit retention    Great impact-to-weight ratio – weighs just 2.4 Lbs., but delivers 0-22,000 bpm    
 See more product details ",https://www.amazon.com/Bosch-GSB18V-490N-Brushless-Hammer-Driver/dp/B085DV9RG5/ref=sr_1_198?keywords=Hammer+Drill&qid=1638516950&sr=8-198
Hammer Drill,Hammer Drill,bosch,amazon,B08D6W9983,BOSCH GBH18V-26DK25 18V EC Brushless SDS-plus Bulldog 1 In. Rotary Hammer Kit with (2) CORE18V 4.0 Ah Compact Batteries ,BOSCH GBH18V-26DK25 18V EC Brushless SDS-plus Bulldog 1 In. Rotary Hammer Kit with (2) CORE18V 4.0 Ah Compact Batteries ,https://m.media-amazon.com/images/I/81TaowQOFxL._AC_SL1500_.jpg, 294.90 ,349.00,USD,4.9,45," 
 About this item   
 This fits your .
     
  Make sure this fits by entering your model number. 
 
    P.when(""ReplacementPartsBulletLoader"").execute(function(module){ module.initializeDPX(); })

 Legendary Bulldog performance – lightweight D-handle hammer consistently outperforms best-selling 1 In. corded 11255VSR    Superior impact – delivers 1.9 Ft.-Lbs. of impact energy (EPTA) for maximum performance in heavy-duty drilling and chipping    Efficient brushless motor – combines with a CORE18V battery to help provide greater productivity and maximized runtime    CORE18V battery – provides next-gen Li-ion 21700 cell technology in a lightweight, high-power battery    D-handle design – ideal for overhead, horizontal and downward drilling applications    
 See more product details "," 
 About this item   
 This fits your .
     
  Make sure this fits by entering your model number. 
 
    P.when(""ReplacementPartsBulletLoader"").execute(function(module){ module.initializeDPX(); })

 Legendary Bulldog performance – lightweight D-handle hammer consistently outperforms best-selling 1 In. corded 11255VSR    Superior impact – delivers 1.9 Ft.-Lbs. of impact energy (EPTA) for maximum performance in heavy-duty drilling and chipping    Efficient brushless motor – combines with a CORE18V battery to help provide greater productivity and maximized runtime    CORE18V battery – provides next-gen Li-ion 21700 cell technology in a lightweight, high-power battery    D-handle design – ideal for overhead, horizontal and downward drilling applications    
 See more product details ",https://www.amazon.com/GBH18V-26DK25-Brushless-SDS-plus-Bulldog-Batteries/dp/B08D6W9983/ref=sr_1_238?keywords=Hammer+Drill&qid=1638517058&sr=8-238
Heat Gun,Heat Gun,ecg,amazon,B004GE89OA,"ECG J-900 Butane Heat Gun with Automatic Ignition, Cordless ","ECG J-900 Butane Heat Gun with Automatic Ignition, Cordless ",, 65.89 , 65.89 ,USD,4.2,17," 
 About this item   
 This fits your .
     
  Make sure this fits by entering your model number. 
 
    P.when(""ReplacementPartsBulletLoader"").execute(function(module){ module.initializeDPX(); })

 Includes heat gun & deflector heat shield    Operating capacity 120 minutes at mid setting (one gas filling)    Approximate temperature adjusts up to +1400°f (+760°c)    Unit count: 1.0    
"," 
 About this item   
 This fits your .
     
  Make sure this fits by entering your model number. 
 
    P.when(""ReplacementPartsBulletLoader"").execute(function(module){ module.initializeDPX(); })

 Includes heat gun & deflector heat shield    Operating capacity 120 minutes at mid setting (one gas filling)    Approximate temperature adjusts up to +1400°f (+760°c)    Unit count: 1.0    
",https://www.amazon.com/ECG-J-900-Automatic-Ignition-Cordless/dp/B004GE89OA/ref=sr_1_208?keywords=Heat+Gun&qid=1638517109&sr=8-208
Cordless Drill,Cordless Drill,black & decker,amazon,B01M0TPUYC,Black & Decker LDX120C 20-Volt MAX Lithium-Ion Cordless Drill/Driver w/ Standard Screw driving Set 42 PC ,Black & Decker LDX120C 20-Volt MAX Lithium-Ion Cordless Drill/Driver w/ Standard Screw driving Set 42 PC ,, 52.99 , 52.99 ,USD,4.4,8," 
 About this item   
 This fits your .
     
  Make sure this fits by entering your model number. 
 
    P.when(""ReplacementPartsBulletLoader"").execute(function(module){ module.initializeDPX(); })

 Lightweight compact design    Easy to use in tight and confined spaces    Ideal for drilling into wood, metal plastic and all screw driving tasks    Lithium Ion Technology & 20V MAX: Lighter, more compact, no memory, longer life    Ideal sizes and geometries for frequent use projects and installation    Includes a clear case featuring a clear lid    
 See more product details "," 
 About this item   
 This fits your .
     
  Make sure this fits by entering your model number. 
 
    P.when(""ReplacementPartsBulletLoader"").execute(function(module){ module.initializeDPX(); })

 Lightweight compact design    Easy to use in tight and confined spaces    Ideal for drilling into wood, metal plastic and all screw driving tasks    Lithium Ion Technology & 20V MAX: Lighter, more compact, no memory, longer life    Ideal sizes and geometries for frequent use projects and installation    Includes a clear case featuring a clear lid    
 See more product details ",https://www.amazon.com/LDX120C-20-Volt-Lithium-Ion-Cordless-Standard/dp/B01M0TPUYC/ref=sr_1_293?keywords=Cordless+Drill&qid=1638517149&sr=8-293
Heat Gun,Heat Gun,black+decker,amazon,B00ICIIXRE,BLACK+DECKER KX1800 1800-Watt Dual Temperature Heat Gun (Orange and Black) ,BLACK+DECKER KX1800 1800-Watt Dual Temperature Heat Gun (Orange and Black) ,https://m.media-amazon.com/images/I/71FtK1+vf0L._AC_SL1500_.jpg, 51.99 , 51.99 ,USD,4.4,4224,"  
 This fits your .
     
  Make sure this fits by entering your model number. 
 
    P.when(""ReplacementPartsBulletLoader"").execute(function(module){ module.initializeDPX(); })

 Airflow: 550 ltrs/min and 750 ltrs/min    Temperature: 400 and 550 degree centigrade    Built-in stand for hands free use and easy cool down    Ergonomically engineered pistol grip for prolonged use    Dual temperature heat settings for a variety of application like stripping paint, felt roofing repairs, lighting barbecues, thawing frozen water pipes, loosening rusted nuts and bolts, 2 meters cord length, etc    
 See more product details ","  
 This fits your .
     
  Make sure this fits by entering your model number. 
 
    P.when(""ReplacementPartsBulletLoader"").execute(function(module){ module.initializeDPX(); })

 Airflow: 550 ltrs/min and 750 ltrs/min    Temperature: 400 and 550 degree centigrade    Built-in stand for hands free use and easy cool down    Ergonomically engineered pistol grip for prolonged use    Dual temperature heat settings for a variety of application like stripping paint, felt roofing repairs, lighting barbecues, thawing frozen water pipes, loosening rusted nuts and bolts, 2 meters cord length, etc    
 See more product details ",https://www.amazon.com/Black-Decker-1800-Watt-Temperature-Orange/dp/B00ICIIXRE/ref=sr_1_258?keywords=Heat+Gun&qid=1638517218&sr=8-258
Hammer Drill,Hammer Drill,bosch,amazon,B00JNA193K,BOSCH HDC250 SDS-Max Hammer Dust Collection Attachment ,BOSCH HDC250 SDS-Max Hammer Dust Collection Attachment ,https://m.media-amazon.com/images/I/71sSAtbg04L._AC_SL1500_.jpg, 38.35 ,45.20,USD,4.6,100,"  
 This fits your .
     
  Make sure this fits by entering your model number. 
 
    P.when(""ReplacementPartsBulletLoader"").execute(function(module){ module.initializeDPX(); })

 Dual air chambers provide for both dust collection during use and provide suction to the wall    Dust port fits Bosch 1-3/8-Inch vacuum nozzle and can convert to 1-1/4-Inch / 2-Inch hose nozzles    Replaceable brush ring provides seal for multiple bit diameters    Rubber seal maintains suction to wall    Optimized for drilling diameters from 1-1/2-Inches to 5-Inches but can accommodate up to 6-Inches if the brush ring is removed    
 See more product details ","  
 This fits your .
     
  Make sure this fits by entering your model number. 
 
    P.when(""ReplacementPartsBulletLoader"").execute(function(module){ module.initializeDPX(); })

 Dual air chambers provide for both dust collection during use and provide suction to the wall    Dust port fits Bosch 1-3/8-Inch vacuum nozzle and can convert to 1-1/4-Inch / 2-Inch hose nozzles    Replaceable brush ring provides seal for multiple bit diameters    Rubber seal maintains suction to wall    Optimized for drilling diameters from 1-1/2-Inches to 5-Inches but can accommodate up to 6-Inches if the brush ring is removed    
 See more product details ",https://www.amazon.com/Bosch-HDC250-SDS-Max-Collection-Attachment/dp/B00JNA193K/ref=sr_1_300?keywords=Hammer+Drill&qid=1638517266&sr=8-300
Electric Screwdriver,Electric Screwdriver,caso,amazon,B08D38YJMZ,"CASOMAN 1/2"" Drive Master Impact Hex Bit Set, Hex Driver, SAE/Metric, 1/4"" - 3/4"", 6mm - 19mm, Cr-Mo Steel,Impact Grade, One-Piece Construction, 20-Piece 1/2"" Drive Allen Bit Socket Set ","CASOMAN 1/2"" Drive Master Impact Hex Bit Set, Hex Driver, SAE/Metric, 1/4"" - 3/4"", 6mm - 19mm, Cr-Mo Steel,Impact Grade, One-Piece Construction, 20-Piece 1/2"" Drive Allen Bit Socket Set ",https://m.media-amazon.com/images/I/71nu613ECNS._AC_SL1500_.jpg, 59.97 , 59.97 ,USD,4.7,206," 
 About this item   
 This fits your .
     
  Make sure this fits by entering your model number. 
 
    P.when(""ReplacementPartsBulletLoader"").execute(function(module){ module.initializeDPX(); })

 Made of Drop Forged, Heat Treated Heavy Duty Chrome Molybdenum (CR-MO) Steel with a Corrosion-Resistant Black Phosphate Finish.    1/2"" Dr.Allen Bit Socket SAE Size: 1/4"", 9/32"",5/16"",3/8"",7/16"",1/2"",9/16"",5/8"",11/16"",3/4""    1/2"" Dr. Allen Bit Socket Metric sizes: 6mm, 7mm, 8mm, 10mm, 12mm, 14mm, 15mm, 17mm, 18mm, 19mm.    High-contrast size marking is permanently laser and easy to read, even in low light.    Come with a heavy duty blow molded storage case, easy to carry. Meets or exceeds ANSI performance standards.    
 See more product details "," 
 About this item   
 This fits your .
     
  Make sure this fits by entering your model number. 
 
    P.when(""ReplacementPartsBulletLoader"").execute(function(module){ module.initializeDPX(); })

 Made of Drop Forged, Heat Treated Heavy Duty Chrome Molybdenum (CR-MO) Steel with a Corrosion-Resistant Black Phosphate Finish.    1/2"" Dr.Allen Bit Socket SAE Size: 1/4"", 9/32"",5/16"",3/8"",7/16"",1/2"",9/16"",5/8"",11/16"",3/4""    1/2"" Dr. Allen Bit Socket Metric sizes: 6mm, 7mm, 8mm, 10mm, 12mm, 14mm, 15mm, 17mm, 18mm, 19mm.    High-contrast size marking is permanently laser and easy to read, even in low light.    Come with a heavy duty blow molded storage case, easy to carry. Meets or exceeds ANSI performance standards.    
 See more product details ",https://www.amazon.com/CASOMAN-Master-Impact-Driver-Metric/dp/B08D38YJMZ/ref=sr_1_283?keywords=Electric+Screwdriver&qid=1638517172&sr=8-283
Electric Screwdriver,Electric Screwdriver,bosch,amazon,B08HR2V5PN,BOSCH GSR12V-300HXB22 12V Max Brushless 1/4 In. Hex Two-Speed Screwdriver Kit with (2) 2.0 Ah Batteries ,BOSCH GSR12V-300HXB22 12V Max Brushless 1/4 In. Hex Two-Speed Screwdriver Kit with (2) 2.0 Ah Batteries ,https://m.media-amazon.com/images/I/91xFC2VoBqL._AC_SL1500_.jpg, 129.00 ,149.00,USD,4.5,49," 
 About this item   
 This fits your .
     
  Make sure this fits by entering your model number. 
 
    P.when(""ReplacementPartsBulletLoader"").execute(function(module){ module.initializeDPX(); })

 Efficient screwdriver design – has pro torque in a 1/4 In. Hex screwdriver at only 1.7 Lbs. (with included battery)    Brushless motor – delivers 300 In.-Lbs. of torque and a max speed of 1,750 rpm for outstanding performance    Compact housing – features a head length of only 5.0 In. and a weight of only 1.7 Lbs. (with included battery)    Two-speed transmission – provides a high-power setting at 0-460 rpm and a high-speed setting at 1,750 rpm    Precision 20+1 clutch settings – allows for accurate torque settings for less fastener damage    
 See more product details "," 
 About this item   
 This fits your .
     
  Make sure this fits by entering your model number. 
 
    P.when(""ReplacementPartsBulletLoader"").execute(function(module){ module.initializeDPX(); })

 Efficient screwdriver design – has pro torque in a 1/4 In. Hex screwdriver at only 1.7 Lbs. (with included battery)    Brushless motor – delivers 300 In.-Lbs. of torque and a max speed of 1,750 rpm for outstanding performance    Compact housing – features a head length of only 5.0 In. and a weight of only 1.7 Lbs. (with included battery)    Two-speed transmission – provides a high-power setting at 0-460 rpm and a high-speed setting at 1,750 rpm    Precision 20+1 clutch settings – allows for accurate torque settings for less fastener damage    
 See more product details ",https://www.amazon.com/GSR12V-300HXB22-Brushless-Two-Speed-Screwdriver-Batteries/dp/B08HR2V5PN/ref=sr_1_261?keywords=Electric+Screwdriver&qid=1638517172&sr=8-261
