Product category,Product category (english),Brand name,Retailer,Article no.,Article description,Article description (english),Picture url,Retail price,Old retail price,Currency,Rating,Number of reviews,Features,Features (english),Product link
Dampfbürste,Steam Brush  ,Tefal,otto,3121040077481,"Tefal Dampfbürste DT6131 Access Steam First, 1300 W","Tefal steam brush DT6131 Access Steam First, 1300 W",https://i.otto.de/i/otto/9a3e3f7d-258e-5a04-89c4-8fe633897d7a?w=1790&h=2500,26.99,69.99,EUR,4.5,125,"
Die kompakteste und leichteste Dampfbürste von Tefal mit nur 850 g
Ohne Aufstellen des Bügelbretts schnell abdampfen und auffrischen
Schnell einsatzbereit: Aufheizen in nur 15 Sekunden
20 g/Min. konstante Dampfleistung zum Abdampfen
Bürstenaufsatz für empfindliche Stoffe und extra langes Kabel (2,6 m)
","The most compact and lightest steam brush from Tefal with only 850 g
Steam off and freshen up quickly without setting up the ironing board
Quickly ready for use: heats up in just 15 seconds
20 g / min. constant steam output for evaporation
Brush attachment for sensitive fabrics and extra long cable (2.6 m)",https://www.otto.de/p/tefal-dampfbuerste-dt6131-access-steam-first-1300-w-C1102097225/
Ultraschallreiniger,Ultrasonic Cleaner,Grundig,otto,4013833016908,"Grundig Ultraschallreiniger »UC5620«, löst selbst hartnäckige Verschmutzungen, auch an unzugänglichen Stellen","Grundig ultrasonic cleaner »UC5620«, removes even stubborn dirt, even in inaccessible places",https://i.otto.de/i/otto/25119167?w=1790&h=2500,32.47,54.99,EUR,4.5,305,"
3 Jahre Garantie
500 ml Wassertank
Edelstahltank
50W Hochleistung
Integrierter Timer
","3 year guarantee
500 ml water tank
Stainless steel tank
50W high power
Integrated timer",https://www.otto.de/p/grundig-ultraschallreiniger-uc5620-loest-selbst-hartnaeckige-verschmutzungen-auch-an-unzugaenglichen-stellen-684779640/
Staubsauger,Vacuum Cleaner,BOSCH,otto,4242005269129,"BOSCH Akku-Stielstaubsauger BKS8214T Unlimited Serie, 8 Gen2, beutellos, 45 Min Laufzeit, Hygienefilter, inkl. elektrische Minidüse und flexibler Fugendüse, schwarz","BOSCH cordless stick vacuum cleaner BKS8214T Unlimited series, 8 Gen2, bagless, 45 min running time, hygiene filter, incl. Electric mini nozzle and flexible crevice nozzle, black",https://i.otto.de/i/otto/992f8b01-ed3e-56c3-93aa-862ea3537c2e?w=1790&h=2500,399.00,649.00,EUR,4.5,37,"
Elektrische Mini-Düse: optimiert für Polstermöbel
Kostenlose 10-Jahre Motorgarantie³
Akkustandsanzeige über LED Display
Ergonomischer Handgriff mit Powerknopf
Flexibles Zubehör: Ideal zur Reinigung des Fahrzeuginnenraum
","Electric mini nozzle: optimized for upholstered furniture
Free 10-year engine guarantee³
Battery level indication via LED display
Ergonomic handle with power button
Flexible accessories: ideal for cleaning the vehicle interior",https://www.otto.de/p/bosch-akku-stielstaubsauger-bks8214t-unlimited-serie-8-gen2-beutellos-45-min-laufzeit-hygienefilter-inkl-elektrische-miniduese-und-flexibler-fugenduese-schwarz-1348010635/
Staubsauger,Vacuum Cleaner,Philips,otto,8710103963684,"Philips Nass-Trocken-Akkusauger 8000 Series XC8347#ft5_slash#01, beutellos","Philips wet and dry handheld vacuum cleaner 8000 Series XC8347 # ft5_slash # 01, bagless",https://i.otto.de/i/otto/ff803a6f-c393-5bde-b3b5-9b85fbda64f4?w=1790&h=2500,549.90,579.99,EUR,4.5,55,"
Saugen und Wischen in einem Zug: Entfernt Staub, Schmutz, Flecken und bis zu 99% der Bakterien
Adaptive Aqua-Düse: Doppelseitige Saugfunktion mit automatischer Ausrichtung der vollen Saugkraft auf die benutzte Seite für eine effektive Reinigung
Langlebigster Turbomodus aller Akku-Staubsauger (28 Min.) für die Reinigung des ganzen Hauses (bis zu 125qm²) mit einer Akkuladung*
Die einzigartige 360 Grad-Saugdüse nimmt Staub von allen Seiten auf und die integrierten LED´s machen diesen auch an versteckten Stellen sichtbar
3-in-1 Funktion: Stabsauger, Wischer und Handstaubsauger in einem
","Vacuum and wipe in one go: Removes dust, dirt, stains and up to 99% of bacteria
Adaptive Aqua-Nozzle: Double-sided suction function with automatic alignment of the full suction force on the side used for effective cleaning
Most long-lasting turbo mode of all cordless vacuum cleaners (28 min.) For cleaning the whole house (up to 125 square meters) with one battery charge *
The unique 360 ​​degree suction nozzle picks up dust from all sides and the integrated LEDs make it visible even in hidden places
3-in-1 function: hand vacuum cleaner, wiper and hand vacuum cleaner in one",https://www.otto.de/p/philips-nass-trocken-akkusauger-8000-series-xc8347-01-beutellos-1345776215/
Heizlüfter,Fan heater,ECG,otto,0365010810750,"ECG Heizlüfter TV 30, 2000 W, Heißluft, 2 Einstellungsstufen, Stufenlose Thermostat-Regelung","ECG fan heater TV 30, 2000 W, hot air, 2 setting levels, stepless thermostat control",https://i.otto.de/i/otto/d97bf2fe-ef80-4eed-b946-bdc9a73719a5?w=1790&h=2500,14.99,,EUR,5.0,1,"
Heißluft
2 Einstellungsstufen
Betriebsanzeige
Stufenlose Thermostat-Regelung
Ventilatormodus
","Hot air
2 setting levels
Operation indicator
Stepless thermostat control
Fan mode",https://www.otto.de/p/ecg-heizluefter-tv-30-2000-w-heissluft-2-einstellungsstufen-stufenlose-thermostat-regelung-S0H1007K/
Staubsauger,Vacuum Cleaner,Miele,otto,4002515824481,"Miele Bodenstaubsauger Blizzard CX1 Cat & Dog PowerLine, 890 Watt, beutellos","Miele vacuum cleaner Blizzard CX1 Cat & Dog PowerLine, 890 watt, bagless",https://i.otto.de/i/otto/21314294?w=1790&h=2500,329.00,399.00,EUR,5.0,405,"
Starke Reinigungsleistung durch Vortex Technologie - 890 W
Maximale Lufthygiene durch HEPA AirClean Lifetime Filter
Herausragende, effiziente Reinigung durch EcoTeQ-Plus-Düse
Entfernt zuverlässig Haare und Fusseln dank Turbobürste
6 Leistungsstufen
","Strong cleaning performance thanks to Vortex technology - 890 W.
Maximum air hygiene thanks to the HEPA AirClean Lifetime filter
Outstanding, efficient cleaning thanks to the EcoTeQ-Plus nozzle
Reliably removes hair and lint thanks to the turbo brush
6 power levels",https://www.otto.de/p/miele-bodenstaubsauger-blizzard-cx1-cat-dog-powerline-890-watt-beutellos-621716997/
Staubsauger,Vacuum Cleaner,BOSCH,otto,4242005231461,"BOSCH Bodenstaubsauger ProSilence Serie 6, weiß, BGL6TSIL, 700 Watt, mit Beutel, besonders leise, HEPA Filter, 10 Jahre Motorgarantie","BOSCH cylinder vacuum cleaner ProSilence Series 6, white, BGL6TSIL, 700 watt, with bag, particularly quiet, HEPA filter, 10 year engine guarantee",https://i.otto.de/i/otto/f9495179-446f-5c71-800f-20c3c30ec76b?w=1790&h=2500,199.90,307.00,EUR,4.5,157,"
Leistungsregulierung mit Turbofunktion direkt am Handgriff
4 Funktionen am Handgriff integriert - frei wählbar
Möbelbürste: flexibel einsetzbar am Rohr oder Handgriff
besonders leises Betriebsgeräusch 66 dB
Teleskoprohr in weiß
","Power regulation with turbo function directly on the handle
4 functions integrated on the handle - freely selectable
Furniture brush: can be used flexibly on the tube or handle
particularly quiet operating noise 66 dB
Telescopic tube in white",https://www.otto.de/p/bosch-bodenstaubsauger-prosilence-serie-6-weiss-bgl6tsil-700-watt-mit-beutel-besonders-leise-hepa-filter-10-jahre-motorgarantie-1087935534/
Haartrockner,Hair dryer  ,Grundig,otto,4013833039075,"Grundig Ionic-Haartrockner HD 8080, 2300 W, NaturaShine","Grundig Ionic hairdryer HD 8080, 2300 W, NaturaShine",https://i.otto.de/i/otto/6b5d9439-4060-58e9-8fee-7e82090e6a87?w=1790&h=2500,50.99,,EUR,4.5,5,"
Langlebiger Profi AC-Motor
Mit einem Smart On/Off Sensor
Ionic-Funktion
2 Cool Touch Stylingdüsen in verschiedenen Größen
Schutz und Pflege durch haarschonende Keramikbeschichtung mit Macadamia- und Kokosöl
","Long-lasting professional AC motor
With a smart on / off sensor
Ionic function
2 Cool Touch styling nozzles in different sizes
Protection and care through a hair-friendly ceramic coating with macadamia and coconut oil",https://www.otto.de/p/grundig-ionic-haartrockner-hd-8080-2300-w-naturashine-C1205571121/
Heizlüfter,Fan heater,Midea,otto,4048164104932,"Midea Heizlüfter NF18-17PA, 1800 W, Mini Heizlüfter mit 360 ° Weit Verbreitete Oszillation, 2 Heizstufen, Programmierbarer Thermostat, Leise Heizung Heater Heizgebläse - Schwarz","Midea Fan Heater NF18-17PA, 1800 W, Mini Fan Heater with 360 ° Widespread Oscillation, 2 Heating Levels, Programmable Thermostat, Quiet Heater Fan Heater - Black",https://i.otto.de/i/otto/c2844b22-7747-4a89-8efb-a8ed45f44a14?w=1790&h=2500,33.00,49.00,EUR,4.5,11,"
1800W / Temperaturbereich 5 - 35 Grad Celsius
360 ° Weit Verbreitete Oszillation / 2 Heizstufen / Programmierbarer Thermostat
Leise Heizung Heater Heizgebläse / Verfügbar im Winter und Sommer: Wählen Sie aus 3 Modi: Nur Lüfter, Niedrig (900 W) und Hoch (1800 W)
Aus Sicherheitsgründen gebaut: Mit mehreren Sicherheitsfunktionen ausgestattet sind ein Überhitzungsschutz, ein automatisches Ausschalten und ein Umkippenschutz
Kompakt und tragbar: Der Heizlüfter ist nur 30,5 cm hoch und so klei. Mit verstecktem Griff zum einfachen Bewegen.
","1800W / temperature range 5 - 35 degrees Celsius
360 ° widespread oscillation / 2 heating levels / programmable thermostat
Quiet Heating Heater Fan Heater / Available in Winter and Summer: Choose from 3 modes: Fan only, Low (900 W) and High (1800 W)
Built for safety reasons: Overheating protection, automatic switch-off and tip-over protection are equipped with several safety functions
Compact and portable: the fan heater is only 30.5 cm high and so small. With a hidden handle for easy movement.",https://www.otto.de/p/midea-heizluefter-nf18-17pa-1800-w-mini-heizluefter-mit-360-weit-verbreitete-oszillation-2-heizstufen-programmierbarer-thermostat-leise-heizung-heater-heizgeblaese-schwarz-C1254650033/
Heizlüfter,Fan heater,De'Longhi,otto,8004399120655,"De'Longhi Heizlüfter HMP 2000, Wärmewelle","De'Longhi heater HMP 2000, heat wave",https://i.otto.de/i/otto/23240587?w=1790&h=2500,129.00,,EUR,4.5,11,"
Die Strahlungswärme der Wärmewelle sorgt durch das Erwärmen der Gegenstände im Raum für eine angenehme und effiziente Wärme
Geeignet für Räume bis 60m³
MICA Technologie
2 Leistungsstufen ( 2000W/1000W)
Sicherheit: Inkl. Kippschutz und Sicherheitsthermostat
","The radiant heat of the heat wave ensures pleasant and efficient warmth by heating the objects in the room
Suitable for rooms up to 60m³
MICA technology
2 power levels (2000W / 1000W)
Safety: Including tilt protection and safety thermostat",https://www.otto.de/p/de-longhi-heizluefter-hmp-2000-waermewelle-644002296/
Dampfbügelstation,Steam Iron Station ,Tefal,otto,3121040070628,"Tefal Dampfbügelstation SV8012 Express Anti-Calc, 1800 ml Wassertank","Tefal steam ironing station SV8012 Express Anti-Calc, 1800 ml water tank",https://i.otto.de/i/otto/54c30b8f-b3ae-51c7-99da-f773071d8394?w=1790&h=2500,187.99,239.99,EUR,1.5,2,"
Selbstreinigende Durilium AirGlide AutoClean Sohle mit Tefals höchster Gleitfähigkeit
Extra Dampfstoß von 400 g/Min. für hartnäckigste Falten
6,2-bar Pumpendruck + Dauerdampf von 120 g/Min. - angenehm leise
Patentierter Anti-Kalk-Kollektor fürs Bügeln ohne Kalkflecken
Inklusive Türhaken zum schnellen Abdampfen ohne Bügelbrett
","Self-cleaning Durilium AirGlide AutoClean sole with Tefal's highest gliding ability
Extra burst of steam of 400 g / min. for the most stubborn wrinkles
6.2 bar pump pressure + continuous steam of 120 g / min. - pleasantly quiet
Patented anti-limescale collector for ironing without limescale stains
Including door hook for quick steaming off without an ironing board",https://www.otto.de/p/tefal-dampfbuegelstation-sv8012-express-anti-calc-1800-ml-wassertank-C1102310148/
Staubsauger,Vacuum Cleaner,BOSCH,otto,4242005134137,"BOSCH Bodenstaubsauger BGS05AAA1 Cleann'n, 700 Watt, beutellos, Kompakt mit überzeugender Reinigungsleistung. Kann platzsparend verstaut werden.","BOSCH vacuum cleaner BGS05AAA1 Cleann'n, 700 watt, bagless, compact with impressive cleaning performance. Can be stowed away to save space.",https://i.otto.de/i/otto/29816627?w=1790&h=2500,79.00,179.99,EUR,4.5,1044,"
Stark, sauber, schnell. Ohne Beutel. Keine Folgekosten
Ultra-kompakt: Besonders praktisch in der Handhabung - mit nur 4,4 kg ein echtes Leichtgewicht
EasyStorage: dank kompakter Größe kann das Gerät platzsparend, schnell und einfach verstaut werden.
Mit Hartbodendüse
PureAir Hygienefilter für sauberere Ausblasluft
","Strong, clean, fast. Without bag. No follow-up costs
Ultra-compact: Particularly practical to use - a real lightweight at just 4.4 kg
EasyStorage: thanks to its compact size, the device can be stowed away quickly and easily, saving space.
With hard floor nozzle
PureAir hygiene filter for cleaner exhaust air",https://www.otto.de/p/bosch-bodenstaubsauger-bgs05aaa1-cleann-n-700-watt-beutellos-kompakt-mit-ueberzeugender-reinigungsleistung-kann-platzsparend-verstaut-werden-759783324/
Bügeleisen,Steam Iron ,CLATRONIC,otto,4006160638554,"CLATRONIC Dampfbügeleisen DB 3703, Dampfbügelautomat schwarz Bügeleisen 7 Funktionen 23 Düsen","CLATRONIC steam iron DB 3703, automatic steam iron black iron 7 functions 23 nozzles",https://i.otto.de/i/otto/0e2b1b90-31d7-52d1-ac57-c2ca45e5cb61?w=1790&h=2500,19.95,,EUR,4.0,1,"
Stufenlose Temperaturregulierung
Gleichmäßige Dampfverteilung durch 23 Dampfdüsen
3-stufige Dampfregelung (0-1-2)
Inkl. zuschaltbarer Selbstreinigungsfunktion
","Stepless temperature regulation
Even steam distribution through 23 steam nozzles
3-stage steam control (0-1-2)
Including switchable self-cleaning function",https://www.otto.de/p/clatronic-dampfbuegeleisen-db-3703-dampfbuegelautomat-schwarz-buegeleisen-7-funktionen-23-duesen-S0V1Z07A/
Heizlüfter,Fan heater,bestron,otto,8712184041589,"bestron Heizlüfter AFH211W, 2000 W, Thermostat, Temperaturüberwachung, Weiß","bestron fan heater AFH211W, 2000 W, thermostat, temperature monitoring, white",https://i.otto.de/i/otto/1d1eeabf-1f78-57fb-a91a-e0ab3bca8642?w=1790&h=2500,21.99,24.95,EUR,3.5,3,"
Elektrische Raumheizung für Wohnräume im dezenten Design für schnelles Heizen bei 4 Schaltstufen (Aus - Kaltluft - 1000W - 2000W)
Heizen ganz nach Ihrem Belieben: Individuelle Temperaturregelung durch stufenloses Thermostat, Beibehalten der Wunschtemperatur
Kompakt und in vielen Räumen einsetzbar: Fester Stand auf ebenem, hitzebeständigem Boden durch stabilen Fuß, Praktischer Handgriff
Maximale Sicherheit: Automatisches Abschalten nach Umfallen dank Kippschutz, Überhitzungssicherung, Betriebsanzeige, Leichte Reinigung
Lieferumfang: 1 Bestron Heizlüfter, Leistung: 2000W, Maße: 19x13x22 cm, Verbrauch: 1,8-2kw, Kabellänge 1,12 m, Gewicht: 0,88 kg, Material: Kunststoff/Kupfer/Gummi/Aluminium/Metall, Farbe: Weiß AFH211B
","Electric room heating for living rooms in a subtle design for fast heating with 4 switching levels (off - cold air - 1000W - 2000W)
Heating as you wish: Individual temperature control through a stepless thermostat, maintaining the desired temperature
Compact and can be used in many rooms: Stable stand on level, heat-resistant floor thanks to a stable base, practical handle
Maximum safety: automatic shutdown after falling thanks to the anti-tip device, overheating protection, operating display, easy cleaning
Scope of delivery: 1 Bestron fan heater, power: 2000W, dimensions: 19x13x22 cm, consumption: 1.8-2kw, cable length 1.12 m, weight: 0.88 kg, material: plastic / copper / rubber / aluminum / metal, color: White AFH211B",https://www.otto.de/p/bestron-heizluefter-afh211w-2000-w-thermostat-temperaturueberwachung-weiss-1251696964/
Bügeleisen,Steam Iron ,Tefal,otto,None,"Tefal Dampfbügeleisen FV3968, Tefal Durilium Bügeleisen Dampfbügeleisen mit 150g Dampfstoß, Testsieger 2019 mit bester Bügelsohle (Durilium AirGlide Sohle mit drei Dampfzonen, 2400 Watt, Selbstreinigungsfunktion, Antikalk)","Tefal steam iron FV3968, Tefal Durilium iron steam iron with 150g steam boost, test winner 2019 with best soleplate (Durilium AirGlide sole with three steam zones, 2400 watts, self-cleaning function, anti-limescale)",https://i.otto.de/i/otto/c4414061-36e9-460c-a2ed-1fa2a6c6c32a?w=1790&h=2500,39.99,59.99,EUR,,,"
Tefal Durilium Bügeleisen ist Testsieger 2019 für Öko Test mit dem Ergebnis: Beste Bügelsohle für Gleitfähigkeit und Kratzfestigkeit, Im Test 10 Dampfbügeleisen
Das Bügeleisen verfügt über einen Extra-Dampfstoß von bis zu 150g für hartnäckige Falten und Leistungsstarke 2.400 Watt Wassertank mit Integriertem Antikalk-System
Das Bügeleisen garantiert eine optimale Dampfverteilung über die Bügelsohle. Der Dampf wird hier aus der Bügelspitze und Bügelsohlenmitte abgegeben.
Automatischen Dampffunktion wählen Sie lediglich Ihren Gewebetyp. Das Bügeleisen erledigt den Rest, indem es die passende Bügeltemperatur und Dampfleistung automatisch anpasst
Lieferumfang: Tefal Dampfbügeleisen (2400 Watt mit extra Dampfstoß 150 g/min, 0,27 Liter)
","Tefal Durilium iron is test winner 2019 for Öko Test with the result: Best soleplate for gliding ability and scratch resistance, 10 steam irons in the test
The iron has an extra burst of steam of up to 150g for stubborn creases and a powerful 2,400 watt water tank with an integrated anti-limescale system
The iron guarantees optimal steam distribution over the soleplate. The steam is emitted here from the tip of the temple and the center of the soleplate.
With the automatic steam function, you simply select your fabric type. The iron does the rest by automatically adjusting the appropriate ironing temperature and steam output
Scope of delivery: Tefal steam iron (2400 watts with an extra burst of steam 150 g / min, 0.27 liters)",https://www.otto.de/p/tefal-dampfbuegeleisen-fv3968-tefal-durilium-buegeleisen-dampfbuegeleisen-mit-150g-dampfstoss-testsieger-2019-mit-bester-buegelsohle-durilium-airglide-sohle-mit-drei-dampfzonen-2400-watt-selbstreinigungsfunktion-antikalk-S0V1V0EG/
Dampfbügelstation,Steam Iron Station ,Braun,otto,8021098280336,Braun Dampfbügelstation IS 2055GR CareStyle Compact - Dampfbügelstation - grün#ft5_slash#weiß,Braun steam ironing station IS 2055GR CareStyle Compact - steam ironing station - green # ft5_slash # white,https://i.otto.de/i/otto/17a30e15-a072-542b-9db5-b722c115a2b4?w=1790&h=2500,182.90,,EUR,,,"
2200 W Leistung
1,3 l Wassertank - Anti-Tropf-System
Selbstreinigungsfunktion für Dampfsystem
EloxalPlus-Beschichtung - FreeGlide-3D
360°-Gleitfähigkeit - Anti-Tropf-System
","2200 W power
1.3 l water tank - anti-drip system
Self-cleaning function for the steam system
EloxalPlus coating - FreeGlide-3D
360 ° glide - anti-drip system",https://www.otto.de/p/braun-dampfbuegelstation-is-2055gr-carestyle-compact-dampfbuegelstation-gruen-weiss-CS030X0MX/
Dampfbügelstation,Steam Iron Station ,Braun,otto,8021098000392,"Braun Dampfbügelstation SI 5088 BK Texstyle Dampfbügeleisen, 0.3 ml Wassertank","Braun steam ironing station SI 5088 BK Texstyle steam iron, 0.3 ml water tank",https://i.otto.de/i/otto/0601dee6-4906-529c-977b-7e8ef8360402?w=1790&h=2500,87.57,,EUR,1.0,1,"
Selbstreinigungsfunktion
Abschaltautomatik
Anti-Tropf-System
Kraftvoller Dampf
Eco-Einstellung
","Self-cleaning function
Automatic switch-off
Anti-drip system
Powerful steam
Eco setting",https://www.otto.de/p/braun-dampfbuegelstation-si-5088-bk-texstyle-dampfbuegeleisen-0-3-ml-wassertank-CS010V0XM/
Elektrische Zahnbürste,Electric toothbrush,Braun,otto,4210201302919,Braun Elektrische Zahnbürste IO Series 9N,Braun IO Series 9N electric toothbrush,https://i.otto.de/i/otto/0fb4d981-ab0e-55be-818a-4e0e1cd5242d?w=1790&h=2500,249.00,,EUR,,,,,https://www.otto.de/p/braun-elektrische-zahnbuerste-io-series-9n-S00210LY/
Staubsauger,Vacuum Cleaner,AEG,otto,7332543577750,"AEG Akku-Stielstaubsauger CX7-2-I360, beutellos, Geniale 2in1 Funktion","AEG cordless vacuum cleaner CX7-2-I360, bagless, ingenious 2in1 function",https://i.otto.de/i/otto/32297621?w=1790&h=2500,239.00,409.95,EUR,4.5,524,"
Bodendüse mit LED Beleuchtung
Laufzeit bis zu 45 Min. / 135 m²
Leistungsstark wie ein 2.200 W Staubsauger mit Kabel*
Inkl. Elektrobürste für das Handteil +umfangreichem Zubehör
Flexibler 2in1 -Handstaubsauger
","Floor nozzle with LED lighting
Running time up to 45 min. / 135 m²
As powerful as a 2,200 W corded vacuum cleaner *
Including electric brush for the handle + extensive accessories
Flexible 2-in-1 handheld vacuum cleaner",https://www.otto.de/p/aeg-akku-stielstaubsauger-cx7-2-i360-beutellos-geniale-2in1-funktion-C637405940/
Staubsauger,Vacuum Cleaner,Miele,otto,4002515824733,"Miele Bodenstaubsauger Complete C3 Special PowerLine, 890 Watt, mit Beutel","Miele cylinder vacuum cleaner Complete C3 Special PowerLine, 890 watt, with bag",https://i.otto.de/i/otto/22146371?w=1790&h=2500,354.00,429.00,EUR,5.0,141,"
Power Efficiency Motor mit verbessertem Wirkungsgrad
Schonend zu Hartböden - flexible Parquet Twister Düse
Entfernt zuverlässig Haare und Fusseln dank Turbobürste
Maximale Lufthygiene durch HEPA AirClean Filter
Sehr komfortabel mit Funk-Handgriffsteuerung
","Power Efficiency Motor with improved efficiency
Gentle on hard floors - flexible Parquet Twister nozzle
Reliably removes hair and lint thanks to the turbo brush
Maximum air hygiene thanks to the HEPA AirClean filter
Very comfortable with radio handle control",https://www.otto.de/p/miele-bodenstaubsauger-complete-c3-special-powerline-890-watt-mit-beutel-645005558/
Staubsauger,Vacuum Cleaner,BOSCH,otto,4242005134120,"BOSCH Bodenstaubsauger BGC05A220A Cleann'n, 700 Watt, beutellos, Kompakt mit überzeugender Reinigungsleistung. Kann platzsparend verstaut werden.","BOSCH vacuum cleaner BGC05A220A Cleann'n, 700 watt, bagless, compact with impressive cleaning performance. Can be stowed away to save space.",https://i.otto.de/i/otto/30069938?w=1790&h=2500,82.99,169.99,EUR,4.5,369,"
Stark, sauber, schnell. Ohne Beutel. Keine Folgekosten
Ultra-kompakt: Besonders praktisch in der Handhabung - mit nur 4,4 kg ein echtes Leichtgewicht
EasyStorage: dank kompakter Größe kann das Gerät platzsparend, schnell und einfach verstaut werden.
Mit Ergo-Handgriff
PureAir Hygienefilter für sauberere Ausblasluft
","Strong, clean, fast. Without bag. No follow-up costs
Ultra-compact: Particularly practical to use - a real lightweight at just 4.4 kg
EasyStorage: thanks to its compact size, the device can be stowed away quickly and easily, saving space.
With ergonomic handle
PureAir hygiene filter for cleaner exhaust air",https://www.otto.de/p/bosch-bodenstaubsauger-bgc05a220a-cleann-n-700-watt-beutellos-kompakt-mit-ueberzeugender-reinigungsleistung-kann-platzsparend-verstaut-werden-759777692/
Bügeleisen,Steam Iron ,Braun,otto,8021098270337,Braun Dampfbügeleisen TexStyle 7 Pro SI 7042,Braun steam iron TexStyle 7 Pro SI 7042,https://i.otto.de/i/otto/668016a2-5b65-5a5e-98c0-e9debb086493?w=1790&h=2500,81.40,,EUR,,,"
Leistung: 2.400 Watt
Bügelsohle: EloxalPlus
Wassertank Kapazität: 300 ml
Dampf Variable Menge (min.): 220 g/min
Stromverbrauch Standby: 50 g/min
","Power: 2,400 watts
Soleplate: EloxalPlus
Water tank capacity: 300 ml
Steam variable amount (min.): 220 g / min
Power consumption standby: 50 g / min",https://www.otto.de/p/braun-dampfbuegeleisen-texstyle-7-pro-si-7042-S052C0RG/
Bügeleisen,Steam Iron ,Philips,otto,8710103784913,"Philips Dampfbügeleisen Philips GC8711#ft5_slash#20 PerfectCare Performer Dampferzeu, 2600 W","Philips steam iron Philips GC8711 # ft5_slash # 20 PerfectCare Performer steam generator, 2600 W",https://i.otto.de/i/otto/95eb476b-200a-5b5c-aab9-4b0f01c8be0e?w=1790&h=2500,174.31,,EUR,,,"
Schneller Bügeln - Alle Stoffe mit einer Temperatureinstellung
2.600 Watt für schnelles Aufheizen
Großer abnehmbarer 1,8 Liter Wassertank
SteamGlide Plus Bügelsohle;
","Faster ironing - all fabrics with one temperature setting
2,600 watts for quick heating
Large removable 1.8 liter water tank
SteamGlide Plus soleplate;",https://www.otto.de/p/philips-dampfbuegeleisen-philips-gc8711-20-perfectcare-performer-dampferzeu-2600-w-S0U1G0W0/
Dampfbügelstation,Steam Iron Station ,Tefal,otto,3121040070574,"Tefal Dampfbügeleisen SV8010 - Dampfbügelstation - weiß#ft5_slash#türkis, 2800 W","Tefal steam iron SV8010 - steam ironing station - white # ft5_slash # turquoise, 2800 W",https://i.otto.de/i/otto/2a3458b6-4d86-5d4e-8885-d3edf70ad51c?w=1790&h=2500,149.90,,EUR,,,"
2800 W Leistung
6 bar Pumpendruck
400 g/Min. Dampfstoßmenge
Vertikal-Dampf-Funktion
Anti-Kalk-System
","2800 W power
6 bar pump pressure
400 g / min. Burst of steam
Vertical steam function
Anti-limescale system",https://www.otto.de/p/tefal-dampfbuegeleisen-sv8010-dampfbuegelstation-weiss-tuerkis-2800-w-S0M1B0SX/
Elektrische Zahnbürste,Electric toothbrush,Philips,otto,8710103820932,Philips Elektrische Zahnbürste Sonicare 2 Series HX6232,Philips Sonicare 2 Series HX6232 electric toothbrush,https://i.otto.de/i/otto/4e0497ae-3538-5c87-ad41-463eb9d90b08?w=1790&h=2500,79.90,,EUR,,,,,https://www.otto.de/p/philips-elektrische-zahnbuerste-sonicare-2-series-hx6232-S0A280K1/
Staubsauger,Vacuum Cleaner,Philips,otto,8710103931713,"Philips Bodenstaubsauger Series 9000 XB9154, 900 Watt, beutellos","Philips cylinder vacuum cleaner Series 9000 XB9154, 900 watt, bagless",https://i.otto.de/i/otto/e039311d-de80-55ae-883e-5004b47db27a?w=1790&h=2500,289.00,349.99,EUR,4.5,72,"
Kraftvolle Reinigung aller Böden dank PowerCyclone 10 Technologie
Allergiefilter und AirSeal filtern 99, 97 % des Staubs aus der Luft
TriActive Ultra-Düse für noch bessere Reinigungsergebnisse
Super-Turbobürste nimmt Tierhaare optimal auf - ideal für Tierbesitzer
Fernbedienung im Handgriff für eine bequemes Bedienung
","Powerful cleaning of all floors thanks to PowerCyclone 10 technology
Allergy filters and AirSeal filter 99, 97% of the dust out of the air
TriActive Ultra nozzle for even better cleaning results
Super turbo brush picks up pet hair optimally - ideal for pet owners
Remote control in the handle for convenient operation",https://www.otto.de/p/philips-bodenstaubsauger-series-9000-xb9154-900-watt-beutellos-1107834323/
Staubsauger,Vacuum Cleaner,Miele,otto,4002515824191,"Miele Bodenstaubsauger Classic C1 EcoLine, 550 Watt, mit Beutel","Miele cylinder vacuum cleaner Classic C1 EcoLine, 550 watt, with bag",https://i.otto.de/i/otto/21314408?w=1790&h=2500,138.99,169.00,EUR,5.0,347,"
Stromsparendes Staubsaugen - 550 W
Vielseitig einsetzbar - Universal-Bodendüse
Müheloses Staubsaugen großer Flächen - 9 m Aktionsradius
Besonders leicht - 5,8 kg mit Saugzubehör
Komfortable Höhenverstellung dank Comfort-Teleskoprohr
","Energy saving vacuuming - 550 W
Versatile - universal floor nozzle
Effortless vacuuming of large areas - 9 m radius of action
Particularly light - 5.8 kg with suction accessories
Comfortable height adjustment thanks to the comfort telescopic tube",https://www.otto.de/p/miele-bodenstaubsauger-classic-c1-ecoline-550-watt-mit-beutel-621839068/
